"RegionName","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01"
"California",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,364900,359900,349900,355970,369999,385000,390000,395000,395000,390000,385000,379900,369900,349900,365000,378990,387000,397000,399999,409990,399000,409000,409900,409000,405000,399990,399900,409900,421300,429900,435997,440000,440000,439000,439000,439000,434900,425000,425000,433890,449000,455000,459000,457900,459000,459000,459000,459286,455000,449000,449000
"Texas",2,129900,130500,133900,134900,134900,134900,133500,134900,139900,138575,135000,133000,132400,131312.5,130000,130000,133900,135800,134990,133000,129900,129900,129500,128175,129000,129500,129900,129900,129990,132990,131995,132900,130000,132995,144900,145000,145000,149900,150000,154900,156000,158900,159000,159000,159900,160000,159000,159900,159900,163000,165000,169450,170000,169900,169900,174500,172990,172275,172900,175000,179000,183990,188000,190000,189900,189900,192500,195000,198850,198000,199000,199900,2e+05,195000,199900,199999,203000,205000,207400,206900,205000,209000,205000,205000,208000,212000,218000,221469,224999,225000,224999,224900,224000,224900,225000,225000,225990
"New York",3,269000,265000,275000,260000,264500,259000,250000,245000,249900,240000,238500,230000,229000,219000,229990,225000,224900,224900,224900,219000,215000,214900,215000,210000,215000,219000,224900,225000,225000,220000,210000,209900,212000,214900,239000,240000,239990,249900,249000,239900,239000,225000,221945,219000,219000,219993,225000,225000,225000,246000,232000,229000,229000,225000,219999,219900,219000,219000,219900,216900,219900,225000,225000,219900,219000,224500,217400,209000,199990,199900,199900,199900,209000,209000,209000,214900,210000,210000,199000,199000,197894,194500,195000,195000,199900,204900,199900,204900,199999,199900,199900,199000,199500,199000,199000,198500,199500
"Florida",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184900,185000,184900,189000,189900,190000,189900,189000,192000,193400,194900,194950,194900,195000,199000,205000,203620,200990,205000,205000,208280,217000,220000,224900,228990,229900,230990,235990,239777,239999,239500,239000,238900,235000,239500,239900,240000,245000,250000,255000,259000,259900,260000,260000,260000,259900,261990,264236,269000,269900,272000
"Illinois",5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139900,139900,143000,147000,149900,154000,156200,154900,153990,152900,149900,145000,149000,141990,149900,155900,162500,167499.5,169900,169900,169900,165000,164000,159900,154900,152180,158900,167900,173000,179900,179900,179900,175000,175000,174900,170000,169500,168500,169900,179900,185000,189900,189900,189900,185000,185000,182500,179900,174900,174900,182000,189900,198000,199900,204900,204000,199900,199900,199900,199000,192900,194900
"Pennsylvania",6,156900,159500,162000,162900,162900,160000,159900,159900,159900,159000,153400,149900,149900,149900,149900,149000,149900,149900,152500,150000,149900,149800,149500,144900,145000,145000,145900,146500,149000,149000,145000,143000,139900,139900,150000,149900,149900,150000,154900,157900,159986.5,162000,159900,159000,159900,155900,154000,157999.5,150000,154900,157900,159900,164900,164900,160000,159900,159900,159900,155000,150000,150000,154900,159900,163900,167000,164900,160000,159900,160000,159000,156900,150000,149900,149900,155000,159900,162900,164900,159999,159900,159900,159900,159500,155000,155000,159000,165500,172500,174900,173900,174500,170000,170000,174900,173900,169900,169900
"Ohio",7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110000,109900,109900,112900,115000,119000,119900,119900,118800,117900,116900,114900,114900,112500,114900,117500,119900,122900,124900,124000,121385,120000,119900,117000,114900,115000,119000,119900,124900,124900,125000,125000,124900,124900,120000,119900,118500,119000,119900,120000,125000,129900,129900,129900,129900,129825,127500,124900,122000,122900,124900,129900,130000,136900,139500,139900,139000,138500,138000,134900,130000,129900
"Michigan",8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131900,127500,129900,125000,129900,134900,139900,147000,148750,149000,149000,145500,143900,135900,130000,135000,139900,143900,149900,154900,159000,159900,159900,159900,156500,155000,149997,149900,149900,158000,160000,165000,169900,169900,169900,169900,169900,169900,169900,169900,174900,179995,189000,189900,194900,194900,189900,189900,189900,189900,189900,190900
"Georgia",9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143900,140000,138000,134900,139000,142000,148900,149000,149900,149900,149900,148900,145900,140000,139900,140000,145000,149000,149900,150000,154500,152900,154900,154900,150000,149900,149900,149900,149900,155000,159000,162500,164900,165000,164999,164900,164900,164500,160000,161000,164900,169952.5,175000,179900,180000,184471.5,183500,184900,185000,185773,185000,185000
"North Carolina",10,165000,166900,169000,169000,167000,165000,164900,161298.5,164500,159500,154900,149950,149500,149000,149900,149682.5,149900,153000,154900,153900,150000,149900,149900,149900,153900,153500,155000,154900,152500,150000,150000,150000,149900,150000,164990,164900,164900,165000,168000,169900,169900,173000,172000,172000,172495,172000,169000,168800,164900,164900,167900,169000,169900,169900,170000,170000,170000,169900,169900,169000,169000,169900,170000,174900,178500,179900,179900,179900,179000,179500,178500,176000,179000,179000,181782.5,185000,187000,189000,189000,189000,187900,189000,188000,187500,185000,188995,190000,199000,2e+05,205000,207990,205000,209000,210000,210000,209900,210490
