"RegionName","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01"
"Washington",13,389999.5,395000,398250,395000,389994.5,389950,385000,379950,389000,368000,357150,340000,329000,324900,320000,309950,310950,315000,324900,329950,337250,335000,335000,334950,334947.5,340000,349000,350000,350000,354344,354900,349950,350000,354850,385000,384950,379900,387250,389000,399900,399950,4e+05,399950,399950,399950,409000,399000,395000,395000,399900,409900,419000,424950,428000,430000,429000,425000,429900,419950,399900,414900,421772.5,429925,449385,454950,468173,459000,454225,463875,464250,455000,454925,454500,454900,460000,475250,479995,498880,489990,484900,499000,499950,5e+05,499000,499000,499000,509950,530126,545900,550000,549750,539950,559900,569000,569900,550000,549900
"Massachusetts",14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,467000,450000,459000,484750,499900,525000,549000,529900,499900,525000,524000,499900,494900,480000,484500,499250,539900,568395,549900,524900,499999,515000,499900,5e+05,487000,465000,489900,499900,529950,549900,549900,549000,524900,535000,539960,545000,529900,514900,529900,585000,599000,599000,599000,589400,575000,549000,585000,588500,565000,539999,572000,629900,649000,649900,659000,650000,639900,649000,649900,639900,629900,599000
"Indiana",15,299900,299000,3e+05,310000,308700,309900,299900,299900,298000,282750,275000,260995,260000,269900,269900,256000,259900,268000,265000,249875,236000,244997.5,249900,239000,235000,233000,239900,249900,249995,267900,259900,252995,249900,250000,274700,270000,264900,269000,275000,277000,284900,291820,289900,285000,286000,279900,274300,279000,274900,285000,294900,299999,314015,309950,299995,299900,308000,310000,310000,310000,309900,319900,329950,335450,339000,325000,329900,320000,320000,317497.5,319900,309900,299900,299995,324900,325000,330000,339900,338350,329900,329900,325000,325000,328500,330000,339900,349900,360500,365000,358500,364900,359000,359995,359000,358000,354990,349900
"Arizona",16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,362190,361000,360000,366660,359990,368990,372492.5,375000,375000,369995,373240,385000,383990,383242.5,391490,399900,414990,407990,401490,399945,398860.5,401990,399900,410120,418490,421100,416990,467990,451243,450000,475000,458245,450000,431490,425245,427582,429700,434990,419000,424945,418445,436990,435990,423204.5,417900,417000,435000,437490,435000,448990,435000
"Tennessee",17,365000,360000,359900,369000,369000,369900,369900,369900,398700,380000,379900,369990,361750,365900,365000,365000,369700,358400,349900,337900,329900,335000,328000,310000,299900,299900,3e+05,322500,319900,324900,349000,344900,339705,345900,389694,389900,389900,399000,399900,399900,399999,4e+05,409900,424900,425000,419000,424900,418200,399900,404877.5,418200,418420,429950,427150,429900,425000,425000,415000,409900,412900,424900,419890,414900,425000,439000,419900,409900,418000,419900,439000,439825,439900,439900,450000,453900,479900,475000,478400,485000,469900,480000,474900,474925,469000,459900,476142,494900,519900,499900,520542,514900,518500,519900,518200,514900,505000,499700
"Missouri",18,309000,305000,299900,299900,299900,299900,3e+05,3e+05,309900,309000,3e+05,299900,295000,289900,289900,287900,289900,289900,282344,275009.5,279900,279900,275000,275000,270000,275000,283000,289000,290000,289000,283950,285000,282200,285000,289949.5,289900,289950,295000,299375,3e+05,309949.5,315000,307400,310000,313900,304450,299900,299999,299900,3e+05,314900,315000,324900,319900,315000,314700,310000,309900,299900,299950,299975,3e+05,319900,316995.5,325000,319900,310000,309000,315700,325000,329900,319500,319900,329900,343000,349000,347000,349500,344900,344000,334200,339900,338900,330000,329900,340000,350000,365000,375000,388662.5,379000,379900,378900,379900,389000,385000,384000
"Maryland",19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,648000,649700,599999,599000,612450,609000,649000,620000,599994.5,639540,597500,539945,554950,526000,574900,549000,569900,569900,589450,599000,609245,599000,599900,599000,599000,599945,6e+05,639000,629990,644495,639000,619990,589990,579995,575000,576908,597000,584900,599900,620000,635000,637495,649000,662402.5,649700,664900,661950,675000,695000,729950,742950,726561,715962.5,7e+05,750000,761500,792445,774990,749450,759990,770495,770495
"Wisconsin",20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,239950,239900,229900,234900,245000,250000,269000,279000,275000,274900,249900,248900,239950,235000,236350,239900,245000,268950,299900,299900,299900,295450,290000,284950,274000,269000,264900,274900,269000,289900,299000,299900,299000,289900,292500,285900,279900,279900,279000,294900,289000,289000,299000,3e+05,3e+05,294950,287000,278500,269900,259900,260000
"Minnesota",21,305000,309894,316382,319250,324900,319900,305361,299949.5,324900,317900,299900,299900,289900,289900,285900,279900,279900,279600,275000,273999,274850,269500,264990,250000,249900,249900,250000,249900,249900,259900,250000,249950,259000,269900,299900,295000,299900,319900,329900,349900,349900,350000,349900,349900,354900,349900,349900,349250,349900,359950,367800,375000,379000,375000,369900,369900,369900,369900,379000,369900,375000,391000,396900,399900,399900,399900,399900,399900,399900,399900,399900,404950,409950,419000,424900,419999,419900,415000,419900,424500,425000,424900,429900,434900,429900,454900,450000,450000,450000,450000,450000,450000,459900,459900,469900,486800,489900
"Colorado",22,489900,489900,475000,470000,474900,474000,475000,479000,469900,439900,424900,415000,408000,408900,399900,399900,414500,415000,435000,430000,449000,439000,425000,424900,430950,429900,435000,434947.5,445000,450000,450000,449900,449000,449900,499900,519000,525000,519950,515000,514100,515000,520000,525000,525000,540000,525000,524900,539825,529900,533797,530000,534903,530000,540000,535478.5,549000,549000,550000,550000,580000,599000,585000,575000,575000,564900,575000,579900,579000,580000,594500,599000,6e+05,615000,629000,625000,625000,625000,645000,630000,632000,630000,640000,650000,669000,699000,698000,694000,685000,670000,675000,689000,689500,694899,686900,679000,699000,695000
