RegionID,RegionName,SizeRank,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12
4.0,Alabama,23,3421.0,3710.0,3709.0,3903.0,3931.0,3662.0,3487.0,3251.0,2279.0,2788.0,2011.0,2228.0,2994.0,2895.0,2580.0,3213.0,3445.0,3134.0,3164.0,3036.0,3004.0,3008.0,2029.0,2307.0,3361.0,3595.0,3821.0,4078.0,3329.0,3110.0,3046.0,2757.0,2500.0,2660.0,2186.0,2395.0,3190.0,2933.0,3428.0,3841.0,3809.0,4003.0,3224.0,3264.0,2557.0,2984.0,2603.0,2554.0,3400.0,3610.0,4134.0,3984.0,4087.0,3802.0,3936.0,4165.0,3692.0,3651.0,3194.0,3339.0,3976.0,4445.0,4799.0,4523.0,5023.0,4936.0,4216.0,4546.0,3835.0,3975.0,3083.0,3561.0,4210.0,4837.0,4816.0,5234.0,5234.0,5106.0,4887.0,4540.0,3250.0,3709.0,2738.0,3370.0,4830.0,4967.0,5088.0,5954.0,5665.0,5095.0,5252.0,4516.0,3797.0,4749.0,3507.0,4074.0,5237.0,5021.0,5728.0,6226.0,5114.0,5462.0,5307.0,4722.0,4656.0,4799.0,4145.0,4184.0,5746.0,5502.0,6089.0,6212.0,5788.0,6381.0,5405.0,5392.0,4536.0,
51.0,South Carolina,24,6144.0,6654.0,6393.0,6694.0,6871.0,6089.0,5678.0,5503.0,3849.0,4933.0,3675.0,3620.0,4980.0,4503.0,4656.0,5646.0,5570.0,5323.0,5116.0,5359.0,5239.0,5832.0,3734.0,4273.0,5515.0,5956.0,5532.0,6498.0,5183.0,5075.0,4511.0,4692.0,4377.0,5283.0,3787.0,4146.0,5435.0,4925.0,5322.0,5770.0,5161.0,5421.0,4836.0,4703.0,4430.0,5188.0,4246.0,4598.0,5443.0,5394.0,5825.0,5903.0,5794.0,6413.0,5107.0,5903.0,5256.0,5646.0,4829.0,4908.0,5906.0,6639.0,7485.0,6925.0,7729.0,7721.0,6580.0,6959.0,5986.0,6400.0,5115.0,4798.0,6166.0,6237.0,6804.0,7312.0,7032.0,6474.0,6449.0,6225.0,5288.0,6276.0,5170.0,5277.0,7786.0,7107.0,7267.0,8441.0,8132.0,7028.0,6568.0,6063.0,4986.0,5799.0,4817.0,5152.0,7117.0,6571.0,7698.0,8281.0,7247.0,7413.0,7103.0,6596.0,6602.0,6973.0,6494.0,6767.0,9273.0,8165.0,8613.0,10050.0,9106.0,9899.0,8335.0,8657.0,8134.0,
25.0,Louisiana,25,2761.0,3095.0,4223.0,3839.0,3673.0,3178.0,2273.0,2627.0,1967.0,2238.0,1931.0,2041.0,2431.0,2496.0,2646.0,3316.0,3313.0,2968.0,2898.0,2915.0,2668.0,2509.0,1901.0,1874.0,2736.0,3162.0,3295.0,3360.0,2830.0,2772.0,2532.0,2322.0,2079.0,2325.0,2026.0,1894.0,2818.0,2735.0,3042.0,3862.0,3054.0,3114.0,2736.0,2471.0,2217.0,2024.0,2140.0,2016.0,2737.0,2925.0,3723.0,3697.0,3100.0,2829.0,2901.0,2868.0,2452.0,2323.0,2306.0,2102.0,3035.0,3440.0,3927.0,4621.0,3925.0,3876.0,3413.0,3440.0,2961.0,3071.0,2667.0,2849.0,3173.0,3697.0,4046.0,5157.0,4382.0,3663.0,3421.0,3605.0,3058.0,3150.0,2643.0,2531.0,3567.0,3285.0,3577.0,3630.0,4220.0,3941.0,3496.0,3104.0,2491.0,2880.0,2599.0,2635.0,3402.0,3311.0,3888.0,4256.0,3694.0,3712.0,3236.0,3178.0,3172.0,3014.0,2980.0,2777.0,3927.0,3413.0,4214.0,4326.0,4102.0,3957.0,3547.0,3195.0,2723.0,
24.0,Kentucky,26,2871.0,3239.0,3455.0,3645.0,3868.0,3428.0,3426.0,3271.0,2159.0,2610.0,1913.0,2200.0,2779.0,3021.0,3051.0,4119.0,4083.0,3721.0,3846.0,3824.0,3440.0,3435.0,2458.0,2492.0,3550.0,3707.0,4172.0,4583.0,3550.0,3177.0,3092.0,2676.0,2557.0,2803.0,2481.0,2383.0,2950.0,2905.0,3e3,3374.0,3118.0,3407.0,3090.0,2695.0,2746.0,2852.0,2415.0,2417.0,2984.0,3143.0,3630.0,2942.0,3434.0,2831.0,3058.0,3452.0,3078.0,3168.0,2851.0,2596.0,3295.0,3905.0,4488.0,4442.0,4989.0,4545.0,3865.0,4009.0,3273.0,3138.0,2786.0,2530.0,3066.0,3648.0,3852.0,3914.0,3972.0,3711.0,3237.0,3330.0,2553.0,2703.0,2170.0,2131.0,3e3,3413.0,3619.0,4561.0,4620.0,4314.0,4170.0,3343.0,2351.0,2386.0,2656.0,2670.0,3379.0,3786.0,4537.0,4940.0,4345.0,4898.0,4125.0,3916.0,3991.0,3780.0,3254.0,3057.0,4309.0,3984.0,4976.0,5270.0,4745.0,5532.0,4687.0,4482.0,4172.0,
46.0,Oregon,27,3426.0,3462.0,3792.0,3873.0,3805.0,3589.0,3476.0,3261.0,2325.0,2325.0,1780.0,2015.0,2695.0,2824.0,3044.0,3906.0,4184.0,3829.0,3926.0,4290.0,3760.0,3436.0,2359.0,2454.0,3796.0,4125.0,4172.0,4273.0,3150.0,3223.0,3332.0,3063.0,2920.0,3251.0,2473.0,2436.0,3400.0,3186.0,3432.0,3829.0,3404.0,3641.0,3292.0,3086.0,2976.0,3156.0,2531.0,2732.0,3357.0,3539.0,4135.0,4294.0,3998.0,4424.0,3772.0,4129.0,3461.0,3538.0,2787.0,2946.0,3919.0,4123.0,5086.0,5041.0,4955.0,5300.0,4380.0,4432.0,3587.0,2614.0,3147.0,3147.0,3917.0,4549.0,5236.0,5575.0,5741.0,5343.0,5193.0,5429.0,4191.0,4421.0,3483.0,3749.0,5211.0,6077.0,6317.0,7567.0,7623.0,6928.0,6902.0,6352.0,5074.0,5769.0,4426.0,4445.0,6038.0,6125.0,6952.0,7696.0,6737.0,7429.0,6877.0,6430.0,6092.0,6141.0,4870.0,4462.0,5876.0,5587.0,6895.0,7702.0,6863.0,7530.0,6574.0,6482.0,5610.0,5451.0
45.0,Oklahoma,28,3027.0,3542.0,3624.0,3741.0,4216.0,3598.0,3620.0,3666.0,2514.0,2836.0,1976.0,2288.0,2985.0,3110.0,3134.0,3705.0,3965.0,3419.0,3186.0,2941.0,3096.0,2920.0,1818.0,1991.0,3002.0,3565.0,3618.0,3657.0,2769.0,2713.0,2599.0,2379.0,2278.0,2502.0,2128.0,1934.0,2792.0,2767.0,2950.0,3709.0,3042.0,3416.0,2871.0,2802.0,2817.0,2765.0,2551.0,2717.0,3150.0,3403.0,3976.0,4307.0,4085.0,3984.0,3224.0,3144.0,2949.0,3421.0,2817.0,2663.0,3559.0,4170.0,4174.0,4739.0,4759.0,4656.0,4049.0,3305.0,2617.0,2725.0,2410.0,2357.0,3249.0,3194.0,3810.0,4272.0,4060.0,3872.0,3351.0,3498.0,2719.0,3887.0,2719.0,2787.0,4068.0,3913.0,4120.0,4558.0,4447.0,3887.0,3093.0,2488.0,1901.0,2281.0,3256.0,3340.0,4332.0,3896.0,4681.0,4721.0,4495.0,5216.0,4258.0,3851.0,3408.0,3600.0,3130.0,3140.0,4681.0,4312.0,5353.0,5582.0,4873.0,5809.0,4630.0,4138.0,4346.0,
11.0,Connecticut,29,2245.0,2325.0,2761.0,3291.0,3261.0,2873.0,2489.0,2450.0,1863.0,1813.0,1190.0,1145.0,1585.0,1661.0,2041.0,2836.0,3246.0,3049.0,2623.0,2791.0,3062.0,2552.0,1566.0,1507.0,2345.0,2483.0,2893.0,3975.0,2503.0,2452.0,2047.0,1561.0,1859.0,2007.0,1490.0,1290.0,1805.0,1761.0,2264.0,2933.0,2273.0,2152.0,1904.0,1862.0,1431.0,1681.0,982.0,1051.0,1800.0,1405.0,2134.0,2793.0,2973.0,2915.0,1737.0,2332.0,2193.0,2434.0,1767.0,1188.0,1933.0,2500.0,2929.0,3236.0,3779.0,3479.0,2791.0,2755.0,2451.0,2589.0,1795.0,1532.0,2022.0,2270.0,2564.0,3459.0,3745.0,3286.0,2993.0,3097.0,2512.0,2941.0,1910.0,1874.0,2434.0,2664.0,3082.0,4244.0,4544.0,4086.0,3710.0,2733.0,2733.0,3275.0,2207.0,1853.0,2699.0,2914.0,3579.0,4313.0,2996.0,4548.0,3428.0,3456.0,2554.0,3342.0,2704.0,2206.0,2807.0,3005.0,3999.0,4704.0,4325.0,4552.0,3515.0,3673.0,3156.0,
19.0,Iowa,30,2165.0,2423.0,2886.0,3277.0,3216.0,3040.0,2771.0,2675.0,1833.0,2121.0,1268.0,1366.0,1969.0,2109.0,2422.0,3377.0,3102.0,2747.0,2688.0,2794.0,2728.0,2079.0,1366.0,1376.0,2276.0,2743.0,3123.0,3776.0,2034.0,2141.0,2009.0,1949.0,1862.0,2072.0,1387.0,1332.0,1941.0,2118.0,2497.0,2972.0,2485.0,2974.0,2495.0,2373.0,2275.0,2198.0,1729.0,1772.0,2302.0,2591.0,3358.0,3679.0,3211.0,3338.0,2579.0,3150.0,2637.0,2643.0,2080.0,1863.0,2466.0,2835.0,3678.0,4037.0,4360.0,4147.0,3363.0,3496.0,3067.0,3130.0,2157.0,1904.0,2581.0,3216.0,3891.0,4800.0,4152.0,3712.0,3350.0,3293.0,2712.0,3243.0,2048.0,2133.0,3096.0,3372.0,4018.0,5201.0,4642.0,4302.0,3795.0,3620.0,2765.0,2786.0,2183.0,2242.0,2933.0,3226.0,4178.0,5246.0,4293.0,4451.0,3720.0,3477.0,3148.0,3091.0,2466.0,2323.0,3286.0,3534.0,4330.0,5031.0,4194.0,4410.0,3287.0,3056.0,3439.0,
34.0,Mississippi,31,1040.0,1162.0,1113.0,1103.0,1211.0,1090.0,944.0,1020.0,748.0,1040.0,655.0,735.0,1110.0,1116.0,1125.0,1511.0,1523.0,1443.0,1474.0,1499.0,1469.0,1548.0,861.0,979.0,1268.0,1482.0,1627.0,1577.0,1322.0,1201.0,1150.0,1182.0,1198.0,1358.0,957.0,969.0,1302.0,1329.0,1477.0,1513.0,1386.0,1630.0,1460.0,1370.0,1287.0,1254.0,959.0,905.0,1214.0,1217.0,1541.0,1529.0,1435.0,1462.0,1194.0,1450.0,1270.0,1268.0,1103.0,1067.0,1172.0,1257.0,1499.0,1426.0,1649.0,1876.0,1564.0,1551.0,1303.0,1435.0,964.0,1238.0,1406.0,1573.0,1674.0,1703.0,1866.0,1851.0,1591.0,1447.0,1095.0,1368.0,951.0,933.0,1481.0,1509.0,1725.0,2061.0,2077.0,1855.0,1701.0,1741.0,1382.0,1482.0,1227.0,1206.0,1608.0,1646.0,1605.0,1827.0,1822.0,1959.0,1526.0,1548.0,1481.0,1646.0,1132.0,1225.0,1767.0,1520.0,2055.0,2091.0,1764.0,1867.0,1442.0,1301.0,1008.0,
6.0,Arkansas,32,2694.0,2731.0,2927.0,2853.0,2990.0,2842.0,2505.0,2524.0,1701.0,1905.0,1550.0,1831.0,2227.0,2412.0,2407.0,2746.0,2747.0,2541.0,2639.0,2684.0,2440.0,2301.0,1457.0,1654.0,2395.0,2750.0,2870.0,2920.0,2227.0,2422.0,2236.0,2231.0,1936.0,2051.0,1674.0,1547.0,2293.0,2214.0,2263.0,2414.0,2330.0,2499.0,2234.0,2050.0,1845.0,1871.0,1514.0,1651.0,2010.0,1966.0,2342.0,2367.0,2377.0,2417.0,1852.0,2221.0,1835.0,1770.0,1757.0,1659.0,2135.0,2184.0,2549.0,2320.0,2703.0,2720.0,2198.0,2299.0,1769.0,1930.0,1661.0,1636.0,2154.0,2342.0,2515.0,2541.0,2725.0,2151.0,2383.0,2271.0,1685.0,1904.0,1448.0,1503.0,2194.0,2058.0,2502.0,2669.0,2685.0,2416.0,2587.0,2360.0,1744.0,2341.0,1904.0,2198.0,2818.0,2957.0,3391.0,3332.0,2939.0,3377.0,2620.0,2573.0,2491.0,2528.0,2235.0,2214.0,3164.0,2895.0,3561.0,3837.0,3429.0,3674.0,3498.0,3257.0,,
23.0,Kansas,33,1914.0,2092.0,2085.0,1847.0,2121.0,2141.0,1857.0,1770.0,1258.0,1324.0,1067.0,1152.0,1677.0,1745.0,1922.0,2527.0,2565.0,2252.0,1989.0,2129.0,2010.0,1728.0,1036.0,1166.0,1932.0,2155.0,2426.0,2447.0,1601.0,1517.0,1453.0,1299.0,1344.0,1365.0,1054.0,996.0,1428.0,1602.0,1741.0,1947.0,1831.0,1875.0,1623.0,1439.0,1269.0,1574.0,1160.0,1260.0,1576.0,1740.0,2079.0,2150.0,2190.0,2149.0,1443.0,1682.0,1671.0,1543.0,1334.0,1281.0,1771.0,1855.0,2476.0,2533.0,2567.0,2566.0,2106.0,2095.0,1673.0,1868.0,1432.0,1361.0,1855.0,2144.0,2618.0,2910.0,2833.0,2490.0,2132.0,2158.0,1792.0,2004.0,1340.0,1538.0,2164.0,2442.0,2773.0,3457.0,3056.0,2719.0,2672.0,2558.0,1878.0,2192.0,1720.0,1894.0,2750.0,2788.0,3269.0,3875.0,3299.0,3474.0,2862.0,2667.0,2520.0,2190.0,1962.0,1844.0,2818.0,2798.0,3727.0,3657.0,3668.0,3488.0,3025.0,2849.0,2280.0,
55.0,Utah,34,3182.0,3523.0,3674.0,3403.0,3444.0,3295.0,3227.0,2904.0,2400.0,2403.0,1861.0,2131.0,2699.0,2807.0,3073.0,3703.0,3659.0,3197.0,3205.0,3469.0,3187.0,3037.0,2016.0,2333.0,3389.0,3792.0,3689.0,3215.0,2698.0,2725.0,2693.0,2633.0,2414.0,2467.0,2178.0,2176.0,3109.0,2985.0,3234.0,3346.0,2907.0,3303.0,2982.0,2808.0,2670.0,3002.0,2192.0,2515.0,3165.0,3346.0,3779.0,2922.0,2337.0,3239.0,2519.0,3133.0,3211.0,3133.0,2507.0,2536.0,3204.0,3716.0,4330.0,4100.0,4167.0,4103.0,3410.0,3173.0,2822.0,2958.0,2426.0,2634.0,3147.0,3529.0,3923.0,4024.0,3742.0,3777.0,3359.0,3618.0,2940.0,3127.0,2171.0,2321.0,3474.0,3648.0,3475.0,4582.0,3789.0,3981.0,3607.0,3006.0,2458.0,2631.0,2645.0,3011.0,3875.0,3890.0,4578.0,5423.0,3809.0,4229.0,4262.0,4127.0,3867.0,3520.0,3381.0,3496.0,5095.0,4698.0,5173.0,5862.0,4965.0,5783.0,4997.0,4824.0,,
42.0,Nevada,35,3099.0,3498.0,3742.0,3983.0,4223.0,4023.0,4199.0,4379.0,3264.0,4099.0,3610.0,3816.0,4976.0,5215.0,5129.0,6360.0,5864.0,5277.0,5543.0,5578.0,4883.0,5649.0,4172.0,3802.0,5021.0,4809.0,4396.0,5285.0,4542.0,4600.0,4615.0,4306.0,4389.0,5031.0,3994.0,4282.0,5580.0,4881.0,5091.0,5819.0,5227.0,6112.0,5051.0,5006.0,4900.0,5146.0,4419.0,5048.0,5530.0,5112.0,5159.0,6282.0,4544.0,4814.0,3977.0,4388.0,4173.0,4111.0,3699.0,4139.0,4483.0,4965.0,5136.0,4812.0,5046.0,4856.0,4483.0,4482.0,3766.0,4085.0,3477.0,3579.0,4454.0,4709.0,4779.0,5420.0,4379.0,4762.0,4574.0,4365.0,3733.0,4362.0,3285.0,3868.0,4676.0,4912.0,4879.0,6078.0,5546.0,4982.0,4412.0,4355.0,3806.0,4777.0,3733.0,4119.0,5087.0,5338.0,5649.0,6678.0,5123.0,5714.0,5250.0,4844.0,5278.0,5176.0,4209.0,4178.0,5875.0,5233.0,6531.0,7237.0,6196.0,6841.0,6069.0,5569.0,5142.0,
41.0,New Mexico,36,1468.0,1588.0,1579.0,1591.0,1664.0,1575.0,1491.0,1414.0,1005.0,1094.0,876.0,988.0,1240.0,1279.0,1214.0,1441.0,1634.0,1447.0,1539.0,1608.0,1399.0,1359.0,1031.0,1090.0,1560.0,1669.0,1634.0,1753.0,1448.0,1430.0,1482.0,1314.0,1327.0,1312.0,1124.0,1037.0,1364.0,1261.0,1268.0,1370.0,1243.0,1306.0,1270.0,1180.0,1151.0,1211.0,1073.0,1182.0,1509.0,1456.0,1669.0,1554.0,1442.0,1649.0,1334.0,1534.0,1337.0,1516.0,1307.0,1288.0,1532.0,1609.0,1776.0,1727.0,1969.0,1875.0,1657.0,1762.0,1376.0,1477.0,1397.0,1417.0,1817.0,1719.0,1833.0,1812.0,1692.0,1873.0,1820.0,1855.0,1353.0,1479.0,1202.0,1228.0,1737.0,1816.0,1863.0,1964.0,2197.0,2019.0,2031.0,1882.0,1437.0,1756.0,1402.0,1520.0,1869.0,1992.0,2014.0,2285.0,2169.0,2220.0,2139.0,1787.0,1747.0,1941.0,1603.0,1644.0,2286.0,1991.0,2612.0,2737.0,2365.0,2584.0,2340.0,2266.0,2056.0,
61.0,West Virginia,37,912.0,939.0,1055.0,1180.0,1119.0,999.0,1026.0,1007.0,697.0,731.0,596.0,557.0,798.0,837.0,915.0,1055.0,1141.0,1061.0,1027.0,1070.0,959.0,935.0,617.0,656.0,1005.0,1129.0,1179.0,1453.0,1106.0,1205.0,1166.0,1084.0,961.0,935.0,867.0,803.0,970.0,1108.0,1149.0,1335.0,863.0,906.0,812.0,758.0,653.0,735.0,554.0,584.0,795.0,765.0,876.0,940.0,930.0,990.0,907.0,881.0,876.0,847.0,753.0,736.0,848.0,1017.0,1136.0,1151.0,1172.0,1284.0,1149.0,1179.0,950.0,996.0,858.0,768.0,936.0,1108.0,1064.0,1294.0,1196.0,1182.0,803.0,684.0,595.0,549.0,441.0,549.0,672.0,667.0,712.0,1039.0,844.0,688.0,656.0,725.0,565.0,559.0,447.0,488.0,546.0,582.0,748.0,898.0,659.0,695.0,692.0,635.0,628.0,583.0,474.0,410.0,534.0,536.0,754.0,957.0,733.0,813.0,702.0,668.0,599.0,
38.0,Nebraska,38,988.0,1218.0,1431.0,1317.0,1338.0,1316.0,1164.0,1163.0,765.0,863.0,601.0,715.0,919.0,1100.0,1626.0,2071.0,2102.0,1903.0,1750.0,1909.0,1688.0,1237.0,755.0,877.0,1533.0,1770.0,1236.0,2214.0,1141.0,1223.0,1140.0,1131.0,990.0,1064.0,853.0,779.0,1116.0,1232.0,1457.0,1593.0,1480.0,1521.0,1279.0,1206.0,1166.0,1104.0,903.0,897.0,1235.0,1340.0,1602.0,1669.0,1558.0,1375.0,1185.0,1288.0,1032.0,1226.0,875.0,805.0,1231.0,1401.0,1687.0,1830.0,1958.0,1911.0,1510.0,1546.0,1232.0,1276.0,998.0,974.0,1292.0,1519.0,1703.0,1986.0,1997.0,1825.0,1635.0,1561.0,1209.0,1437.0,1002.0,938.0,1532.0,1839.0,2142.0,2424.0,2381.0,2083.0,1834.0,1944.0,1427.0,1665.0,1248.0,1170.0,1684.0,1817.0,2190.0,2426.0,2001.0,2308.0,1971.0,1808.0,1829.0,1729.0,1380.0,1170.0,1896.0,1808.0,2499.0,2715.0,2322.0,2277.0,2014.0,2054.0,,
20.0,Idaho,39,1137.0,1246.0,1373.0,1407.0,1268.0,1291.0,1224.0,1044.0,729.0,789.0,817.0,817.0,1031.0,1243.0,1293.0,1544.0,1596.0,1447.0,1457.0,1562.0,1477.0,1120.0,973.0,1020.0,1505.0,1727.0,1686.0,1591.0,1176.0,1398.0,1395.0,1310.0,1179.0,1365.0,1022.0,1053.0,1462.0,1452.0,1498.0,1517.0,1384.0,1504.0,1214.0,1340.0,1132.0,1156.0,1051.0,1103.0,1317.0,1394.0,1401.0,1622.0,1467.0,1583.0,1163.0,1474.0,1283.0,1257.0,1070.0,1111.0,1396.0,1657.0,2003.0,1931.0,2091.0,2006.0,1612.0,1508.0,1283.0,1234.0,1200.0,1272.0,1519.0,1911.0,2127.0,2207.0,2252.0,1976.0,1922.0,1925.0,1455.0,1500.0,1291.0,1339.0,1877.0,2291.0,2416.0,2671.0,2628.0,2408.0,2409.0,2207.0,1585.0,1943.0,1456.0,1493.0,2066.0,2451.0,2774.0,3199.0,2771.0,2965.0,2578.0,2451.0,2227.0,2184.0,1602.0,1462.0,2258.0,2498.0,3077.0,3429.0,3028.0,3397.0,3060.0,2879.0,2090.0,
18.0,Hawaii,40,1298.0,1385.0,1297.0,1159.0,1056.0,970.0,958.0,900.0,664.0,880.0,528.0,667.0,806.0,775.0,827.0,987.0,1242.0,962.0,1029.0,1129.0,1051.0,1143.0,803.0,796.0,1141.0,1264.0,1118.0,1345.0,1028.0,998.0,1111.0,985.0,889.0,1269.0,828.0,976.0,1231.0,1141.0,1109.0,1278.0,1091.0,1145.0,1227.0,1004.0,1474.0,1180.0,838.0,985.0,1154.0,1118.0,1167.0,1095.0,1047.0,1191.0,1083.0,1216.0,1157.0,1440.0,924.0,962.0,1232.0,1470.0,1357.0,1390.0,1386.0,1519.0,1342.0,1316.0,1249.0,1404.0,1107.0,1061.0,1300.0,1467.0,1545.0,1377.0,1464.0,1388.0,1354.0,1552.0,1108.0,1500.0,1186.0,1134.0,1445.0,1540.0,1540.0,1685.0,1679.0,1449.0,1526.0,1487.0,1188.0,1475.0,1168.0,1443.0,1564.0,1583.0,1574.0,1607.0,1479.0,1620.0,1510.0,1322.0,1598.0,1794.0,1947.0,1116.0,1497.0,1506.0,1625.0,1629.0,1443.0,1581.0,1474.0,1749.0,1728.0,1715.0
35.0,Montana,41,606.0,618.0,743.0,793.0,727.0,776.0,630.0,594.0,359.0,407.0,282.0,370.0,487.0,462.0,612.0,763.0,784.0,690.0,713.0,731.0,631.0,535.0,345.0,363.0,596.0,729.0,802.0,709.0,571.0,579.0,570.0,559.0,513.0,535.0,370.0,360.0,511.0,519.0,561.0,669.0,582.0,716.0,630.0,594.0,519.0,524.0,410.0,435.0,577.0,600.0,742.0,790.0,748.0,700.0,697.0,722.0,647.0,557.0,489.0,475.0,627.0,670.0,901.0,905.0,973.0,899.0,751.0,760.0,594.0,569.0,353.0,434.0,534.0,673.0,825.0,958.0,992.0,963.0,831.0,799.0,557.0,716.0,469.0,440.0,690.0,837.0,935.0,1091.0,1205.0,999.0,1008.0,998.0,695.0,795.0,583.0,502.0,725.0,910.0,1048.0,1240.0,1053.0,1182.0,1084.0,976.0,932.0,743.0,618.0,548.0,860.0,848.0,1103.0,1406.0,1163.0,1372.0,1157.0,1039.0,795.0,
13.0,Delaware,42,633.0,695.0,747.0,743.0,712.0,680.0,704.0,611.0,485.0,597.0,357.0,368.0,497.0,493.0,569.0,687.0,794.0,630.0,689.0,654.0,722.0,661.0,375.0,346.0,523.0,583.0,725.0,982.0,601.0,495.0,521.0,443.0,547.0,541.0,454.0,384.0,497.0,515.0,572.0,579.0,575.0,563.0,556.0,567.0,836.0,978.0,759.0,737.0,907.0,921.0,1103.0,1108.0,1064.0,1153.0,862.0,967.0,971.0,1020.0,783.0,688.0,787.0,989.0,1105.0,1078.0,1231.0,1219.0,1001.0,1084.0,951.0,1016.0,834.0,704.0,858.0,974.0,1073.0,1117.0,1204.0,1114.0,959.0,1112.0,616.0,696.0,427.0,514.0,607.0,552.0,634.0,1123.0,1274.0,1100.0,1089.0,1238.0,639.0,1141.0,869.0,864.0,912.0,1081.0,1192.0,1466.0,1221.0,1403.0,1244.0,1288.0,1203.0,1357.0,1119.0,963.0,1275.0,1155.0,1688.0,1678.0,1614.0,1669.0,1422.0,1368.0,1307.0,
3.0,Alaska,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,564.0,523.0,352.0,537.0,370.0,370.0,493.0,481.0,609.0,767.0,656.0,704.0,596.0,549.0,523.0,490.0,404.0,344.0,439.0,496.0,622.0,744.0,586.0,655.0,610.0,555.0,443.0,464.0
37.0,North Dakota,44,408.0,480.0,568.0,670.0,670.0,651.0,532.0,600.0,414.0,372.0,239.0,313.0,372.0,431.0,475.0,531.0,556.0,696.0,891.0,720.0,623.0,459.0,239.0,289.0,446.0,549.0,701.0,889.0,548.0,577.0,554.0,621.0,558.0,509.0,347.0,282.0,401.0,456.0,377.0,569.0,550.0,642.0,599.0,591.0,509.0,541.0,404.0,474.0,489.0,595.0,679.0,761.0,677.0,747.0,583.0,713.0,606.0,592.0,412.0,396.0,428.0,572.0,669.0,726.0,826.0,813.0,699.0,780.0,684.0,588.0,394.0,403.0,470.0,545.0,755.0,867.0,835.0,819.0,693.0,800.0,679.0,483.0,368.0,301.0,545.0,608.0,634.0,605.0,687.0,711.0,813.0,871.0,633.0,767.0,436.0,431.0,471.0,669.0,736.0,831.0,848.0,812.0,747.0,852.0,678.0,725.0,402.0,362.0,540.0,576.0,855.0,1031.0,789.0,883.0,747.0,740.0,717.0,
58.0,Vermont,45,297.0,292.0,303.0,296.0,296.0,373.0,367.0,366.0,300.0,227.0,163.0,130.0,227.0,223.0,262.0,379.0,401.0,411.0,397.0,402.0,394.0,353.0,226.0,214.0,314.0,348.0,413.0,719.0,447.0,539.0,565.0,591.0,557.0,492.0,377.0,307.0,448.0,458.0,593.0,664.0,672.0,673.0,491.0,441.0,430.0,516.0,380.0,331.0,479.0,529.0,731.0,788.0,794.0,784.0,650.0,857.0,636.0,683.0,442.0,414.0,480.0,592.0,743.0,839.0,905.0,981.0,833.0,834.0,728.0,683.0,463.0,432.0,552.0,588.0,726.0,869.0,965.0,909.0,865.0,907.0,672.0,757.0,410.0,406.0,651.0,685.0,751.0,995.0,1038.0,1042.0,868.0,883.0,783.0,761.0,552.0,580.0,666.0,592.0,851.0,993.0,934.0,1036.0,846.0,894.0,801.0,725.0,563.0,466.0,718.0,588.0,912.0,1068.0,1086.0,1120.0,932.0,1089.0,982.0,
12.0,District of Columbia,46,406.0,378.0,437.0,479.0,512.0,503.0,410.0,403.0,341.0,339.0,283.0,260.0,355.0,378.0,417.0,548.0,566.0,576.0,579.0,508.0,554.0,620.0,441.0,324.0,586.0,546.0,432.0,673.0,509.0,681.0,534.0,557.0,503.0,457.0,439.0,391.0,528.0,463.0,499.0,506.0,473.0,493.0,472.0,348.0,359.0,442.0,339.0,324.0,440.0,402.0,508.0,588.0,569.0,583.0,461.0,478.0,504.0,498.0,517.0,463.0,564.0,603.0,646.0,792.0,791.0,717.0,586.0,677.0,614.0,648.0,560.0,531.0,691.0,620.0,747.0,913.0,917.0,725.0,702.0,842.0,669.0,788.0,529.0,554.0,732.0,793.0,829.0,830.0,947.0,743.0,695.0,812.0,687.0,842.0,596.0,613.0,744.0,850.0,925.0,1009.0,893.0,889.0,839.0,713.0,700.0,649.0,626.0,505.0,782.0,685.0,873.0,819.0,844.0,852.0,700.0,822.0,761.0,
