"RegionName","SizeRank","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01"
"Oklahoma",28,,,,,,,,,,,,975,950,912.5,900,975,1000,1024.5,950,950,937.5,995,900,897.5,950,1037.5,940,997.5,950,950,1000,975,995,975,900,900,900,950,950,950,995,1095,1100,1100,1100,1095,1100,1025,1000,995,995,1100,1150,1175,1200,1187,1112.5,1100,1095,1050,1000,1095,1095,1100,1100,1150,1100,1050,1050,995,995,1000,1050,1100,950,1050,1050,1000,1075,995,1050,1050,995,1000,995,1000,1000,1050,1095,1095,1000,1000,995,995,995,995
"Connecticut",29,1500,1700,2000,1850,2000,1950,1607,1607,1550,1387.5,1500,1400,1312.5,1472.5,1600,1750,1900,1850,1800,1500,1295,1250,1200,1200,1200,1275,1295,1474,1397.5,1350,1362.5,1262.5,1275,1250,1150,1150,1232.5,1350,1395,1446,1325,1311,1200,1150,1100,1000,1100,1150,1200,1100,1150,1200,1100,1100,1100,1050,1100,1100,1000,1100,1100,1100,1075,1050,1150,1200,1200,1195,1100,1175,1150,1100,1150,1200,1200,1216.5,1197.5,1155,1200,1200,1200,1150,1200,1150,1250,1300,1200,1172.5,1155,1200,1265,1250,1275,1295,1300,1299
"Iowa",30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,797.5,750,795,850,900,795,795,845,892.5,792.5,845,775,825,889,900,927.5,875,852.5,875,857.5,847.5,807.5,825,800,795
"Mississippi",31,,,,,,,,,,,,,975,1100,1100,1100,950,975,1100,1000,1095,950,1000,990,1050,1025,1000,975,1000,950,900,900,900,925,1000,999,1000,1000,1000,1000,975,982.5,932.5,950,975,895,900,900,900,900,900,950,950,950,950,950,950,950,925,925,960,1000,950,1050,1050,1050,1050,1000,925,900,900,900,925,975,950,1050,1000,1000,995,1000,1025,1000,1072.5,1000,1000,1050,1090,1050,1095,1050,1000,1000,1000,1025,1050,1000
"Arkansas",32,,900,850,850,900,925,900,850,850,850,837.5,825,850,850,850,875,875,850,875,875,900,857.5,900,875,875,900,862.5,875,950,970,950,950,950,900,895,900,900,950,950,995,1000,950,950,950,975,950,950,950,975,975,975,1000,1000,975,975,975,995,975,975,995,1000,1000,1000,1000,1000,1000,1050,1000,1000,1000,1000,1000,1000,1050,1050,1050,1050,1050,1000,1000,1000,997.5,1000,1000,1000,1050,1100,1095,1097.5,1075,1050,1025,1000,1000,1000,995
"Kansas",33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,657.5,600,600,600,639.5,625,604.5,626,650,636,642.5,748
"Nevada",34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,850,862.5,850,900,900,795,850,762.5,762.5,785,900,950,1100,1050,950,850,1000,995,1000,937.5,950,862.5,1002,950,950,950,950,1050
"New Mexico",35,,,,,,,,,,,,,,,,,,850,945,1047.5,900,875,925,895,850,862.5,800,825,837.5,800,875,875,800,732.5,695,697,773,759,780,875,825,815,862.5,950,962.5,900,975,950,900,900,900,950,975,950,900,950,1000,1050,1000,950,900,900,950,1000,995,950,900,995,950,900,900,900,885,900,900,900,900,850,900,900,850,850,825,850,850,800,800,797.5,800,800,850,825,850,850,850,850
"West Virginia",36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,737.5,800,750,799,717.5,717.5,710,675,750,692.5,730,735,740
"Nebraska",37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,520,522.5,510,549,575,575,575,575,575,575,575,490,525,530,595,600,549,525,490,500,512.5,525,535,575,575,525,524.5,547.5,552.5,550,540,505,525,529.5,575,525,535,545,550,560,615,625,610,599,645,590,595,625,599.5,645,635,650,645,650,650,695,695,675,655,657.5,650,650,660,650
"Idaho",38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,925,832.5,800,800,895,895,895,775,850,800,812.5,799
"Hawaii",39,,,,,,,,,1300,1300,1298.5,1177,1194,1225,1247,1225,1175,1200,1250,1195,1195,1150,1169,1200,1100,1195,1197,1185,1248.5,1250,1250,1300,1250,1250,1250,1250,1275,1275,1275,1300,1250,1250,1250,1297.5,1307.5,1300,1300,1300,1247.5,1200,1247.5,1350,1312.5,1200,1250,1200,1250,1307,1323.5,1250,1300,1350,1363,1350,1400,1400,1400,1400,1350,1325,1307,1350,1395,1400,1400,1350,1450,1350,1400,1250,1300,1300,1500,1450,1450,1475,1447.5,1350,1400,1400,1450,1400,1400,1500,1450,1510
"New Hampshire",40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,784,850,862.5,937.5,889,892.5,849.5,890,972.5,900,875,890,892.5,890,850,867,950
"Rhode Island",41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1200,1125,1100,1085,1085,1040,1100,1160,1200,1150,1107.5,1177.5,1150,1200,1300,1350
"Montana",42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,625,650,625,600,615,600,625,629,610,625,690,692.5,690,695,725
"Delaware",43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,957,1056,950,972.5,957,964,1002.5,985,1058.5,994,1000,1002.5,1050,1050,1049.5,1085,1042,1050
"North Dakota",44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1200,1037.5,1075,1195,1212.5,1095,1100,1195,1295,1350,1197.5,1000,995,900,915,922.5,975,920,920,995,830,895,910,1000,920,1000,1015,900,922.5,945,895,900,890,995,885,850,795,705
"District of Columbia",45,,,,,,,,,,,1922,1900,1900,1754.5,1849.5,1650,1700,1800,2095,2000,1897,1843,1879,1820,1800,1849,1849.5,1800,1810.5,1827,1840,1820,1836,1834.5,1845,1868.5,1850,1870,1875,1795,1775,1775.5,1843,1799.5,1725,1715,1695,1695,1650,1600,1600,1617.5,1654,1695,1720.5,1700,1634,1672,1705,1735,1721,1749,1711.5,1700,1700,1725,1750,1765,1750,1721,1775,1750,1750,1760,1799,1774,1750,1799,1769,1750,1695,1702.5,1749.5,1789.5,1775,1806,1785,1800,1797,1832,1919,1900,1862.5,1837,1820,1819.5
"Wyoming",46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1295,1215,1297.5,1200,1200,1195,997.5,1047.5,1200,1295,1200,1250,1295,1300,1200,1250,1250,1100,1037.5,1195,1200,1195,1137.5,1100,1200,1200,1100,1050,1050,1100,1075,1100,1162.5,1100,1150,1100,1050,1100,1100,1000,1000,1000,1000,1000
