"RegionID","RegionName","SizeRank","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01"
9,"California",1,17.2402024913259,16.7982121134968,14.8226276071068,14.2476338804361,17.2613221816888,14.5284337012715,15.7406452942996,15.1682026992325,15.0890570083994,16.345213758777,15.9241340417322,15.3051838224385,15.2774441508527,15.6155263627177,13.2589220149802,11.8670335578961,13.0813390956589,11.5560491246407,10.5355804022558,9.17498263698505,8.95117194968073,8.46865929238252,7.59587628865979,7.990492653414,7.43322241208742,7.32356857523302,6.82874333512694,5.66162310866575,7.20598997917019,5.80215434250924,6.8032991752062,6.58778848962898,7.48012869038607,8.11565030422252,9.84118365684811,12.2307427192831,12.8882541949304,14.1960681060207,12.2297424327881,9.15876965429615,12.1432251416795,11.6201988691753,11.8534760737779,12.4296550036702,12.5080755150384,13.6348483164796,15.3735896210813,15.7410135533294,15.2899156470856,15.3775286937162,11.733946044448,8.95898464840651,11.2223756906077,10.5566991855366,11.65069405647,9.86993711674413,10.6406685236769,9.79453056449254,11.4963571828881,11.625333842045,11.7047655947307,12.0158887785501,9.86189951707193,7.65953417913274,9.95850622406639,10.4187170081417,10.6270226537217,9.74121926268329,10.2015526478842,10.7092548246232,10.9549574871759,12.0136204022275,10.9039052215884,9.90953001610059,9.88487327626197,7.08573644162264,9.46012877662209,8.92541449663147,9.2701916495551,8.41786270465929,9.70913560016387,10.6707439745705,10.7404908492873,11.4631043256997,11.3620293441754,11.4410838921582,9.7506788447297,6.88769554050899,9.90959463400408
54,"Texas",2,14.6579114594366,12.3125996810207,10.5089000456413,9.30854154561302,11.9981751824818,10.4819944598338,12.7493865357943,12.5898049948683,13.4181276498224,14.0052505421756,12.4713696747595,11.7176301958911,10.2900469370562,10.1660222879236,9.14765633866758,7.40399031253604,8.68761552680222,8.58156028368794,9.8966893637004,10.2706535870464,11.3423141688718,12.3699007058261,12.0424135319364,11.4224946828475,10.450286309214,9.95659251220836,10.3766879886283,7.3553595455225,9.07570054370556,7.57105943152455,8.68622448979592,8.66900175131349,9.14802714249812,9.66350301984469,9.67782062445578,10.2612646724725,9.87296326981497,9.18457092599573,8.36217638100512,6.6499765294946,9.51652386780906,8.12016656751933,9.01062508624258,9.05249679897567,8.76328752916775,10.0392596747056,10.4711328976035,7.94397759103641,9.55171403457369,10.7306951237587,8.38947706127687,7.50841750841751,9.4641384995878,8.682218445852,9.00078678206137,9.04508922490124,8.71444506413832,9.79200432198811,10.9863897853234,10.6435285610991,11.6335141651597,11.4428638424261,8.63297700032394,7.36509052557567,10.022659926791,9.80045059542968,10.1980490688738,9.26379484224175,9.99588081834409,11.2388423045713,11.3920609026645,11.8790496760259,11.1989831944641,11.3154796939376,10.035510267099,6.7635189669088,10.4034307496823,9.79647630619684,10.8457711442786,11.5305138448822,12.5196643943367,13.3615167819626,13.6699987018045,13.6587968520742,11.2461147216728,13.642483171279,11.2755022582152,6.95867768595041,11.3269674020415
43,"New York",3,11.9247581160061,13.4166458385404,10.4007436480066,7.28009685739854,9.93624630695071,8.88023369036027,12.0352519966951,12.5142763909284,12.8558260586672,14.6596042997352,13.7121212121212,10.5418060200669,12.7629855958097,12.1145113524186,9.98645036071337,7.64979749422764,9.92166094238413,9.40079893475366,9.55528247367897,9.09282256367081,10.1430932039518,10.0529848110208,9.07895754388678,8.79721092388146,8.92638605599852,9.04114760286901,6.04164058914341,5.3208948777749,7.08904109589041,6.16538760024144,6.57273504591249,8.1843874121601,7.90345480359678,7.92322002367664,7.83022319795097,7.50671504641629,8.16408809151842,9.62326169405815,7.02356233637266,4.56078603900865,6.15047956048049,4.89139446194661,6.27879936264588,6.58271563342318,7.8054253315703,7.15850186172155,7.75102297765187,6.05849041967264,7.71273433474694,8.02609076084795,5.95370714197302,4.58736126029359,5.72883241346853,4.90726069531177,6.11518890439951,7.54261886267937,8.13041016099021,8.0886404786271,7.55732878834831,6.55250670517846,7.71776930489798,8.79625727050493,7.11051930758988,4.85262909691111,5.82507539853511,5.75949909940818,7.84845607848456,7.75218427323272,8.50360944573596,8.54115729421353,7.5989132280523,6.98931763679965,8.43575172899872,7.94811955838794,7.27239421139403,4.30652623289694,6.68461193360251,6.19107638013612,7.55026276457259,7.4918095972249,8.82534262815953,9.37143942271174,7.98220622782026,6.52527691742349,9.19004764425622,9.55703562744476,7.9509339280736,4.62250578595108,8.26122655213794
14,"Florida",4,11.2880132867533,11.1100142590765,9.94201949828163,10.596387595138,12.6042925044878,9.75829485775125,10.8942356330687,10.1700575764458,9.06771459573594,9.22318738849405,9.09539425951186,8.52436796511285,8.54392470051341,8.72067401166559,8.54515758272337,7.42139252567315,10.1257893154255,9.88221177392497,10.287273916434,8.87668370372462,8.43626158424697,8.15356196289455,7.77208149041683,7.35544562484794,7.55569906360995,7.63428155957466,7.92626586177159,7.09935514688321,10.1203259686388,9.28977871443625,9.61070724913377,8.24493211326153,8.40711359346949,7.61085268856467,7.80402595242056,8.23757349011224,8.86566078894746,10.6438783556759,10.2024453798356,10.0739465153971,13.0717002483262,12.8387390356039,13.4193177694448,12.7318552951297,11.4914816052054,10.5894768581336,12.0540671011344,11.5338621932528,11.3803786574871,12.2014290575026,11.4238986707495,10.7464743929594,14.0285671427857,12.8174083226909,13.9854634664323,10.2972784790967,10.9026128266033,9.61197874738367,10.0121121442058,10.0933248378996,10.1657355679702,10.629972128394,10.1648248029269,10.1255886970173,13.9236501687289,14.1075881724261,15.0995195607412,13.3581919184233,11.3673980715208,11.2625325495455,10.7926642729483,10.8720253749661,10.702170404769,10.258722455404,11.7700170907097,10.1349175682638,15.0482984553679,15.0518434044086,16.1555581247471,13.4832980210071,13.3302995590566,12.2934036593556,11.3024207296284,11.541550607495,8.18114051434961,12.1873346269183,12.216272240456,9.85590876498105,15.0447463301571
21,"Illinois",5,18.2851560765508,15.9594095940959,12.5070982396366,10.6114668361112,15.3582643448473,13.4504792332268,15.3772766695577,16.1250849762067,17.1164904470414,18.423342952682,17.298768516866,16.5881592315508,16.6909107972409,16.4388708844113,13.2596427405438,10.4037415290637,14.1417107065962,13.2523063406062,14.9580569644947,13.8808531502819,14.3039465933634,13.7841543433552,13.7588214083346,13.8785493991279,13.7094499294781,13.8534939198231,10.5872053029829,9.2354124748491,12.1767910087568,11.2675125561724,11.0067362956554,10.617049102366,11.0923292142691,10.634186332494,11.9731980712631,12.686148669699,12.7937512625412,15.1271097415785,11.833084947839,9.12856460092401,12.392250576086,11.0297666934835,12.1437159629394,13.1058596575838,14.3967940666308,15.2317101858386,16.0359455235544,15.615866388309,18.75783404362,18.289104363358,13.3113084176475,10.2536756303801,13.2677195391775,11.3041613041613,13.2928847214562,13.3121378390852,14.5305071315372,14.5875059608965,15.2286798482125,15.8248970964512,17.5580923683143,17.3097040182143,13.9035645021066,9.42094891617402,11.8266793409379,10.9424863484859,11.0017725077929,12.9705681040383,12.8931506849315,14.6778559826746,14.8286467486819,15.983606557377,17.4016262092706,16.290424857324,12.9360870778677,8.48787446504993,11.7822340339857,11.039803865013,12.4104274771436,11.7122438131239,13.2263733771756,13.8667879063424,15.3956834532374,16.7178856791641,18.3896237318608,18.7386539366638,13.7465909928503,8.25925606282903,12.5589836660617
47,"Pennsylvania",6,14.9614291514413,16.1634460547504,12.3298969072165,9.2099613568055,13.4360290971331,10.6422018348624,13.7443438914027,15.574809805579,16.2156621566216,17.0105177993528,15.9894885789367,13.5656625319945,15.135885736957,14.1857753595025,11.6770420675344,8.20461384152457,11.8566904196358,11.8201452974671,13.5160680529301,13.803564656807,14.3836921318346,13.4963419329996,14.1881028938907,14.3770627062706,13.9920285294735,13.0664972469293,11.3641340048172,7.58683729433272,10.5522021014979,9.77198697068404,11.3391789557593,11.5377194674899,12.5409537677466,12.4662223022879,12.4413586038656,12.7392228880727,13.189448441247,13.0229817324691,10.2341542188131,6.96560731388768,10.5275073579352,9.25420645748067,11.2664802237315,12.4763347216963,13.4514554330139,13.6612021857923,15.4140371007841,13.9814632222441,15.5290791599354,16.2767039674466,12.617220801364,8.87532284573844,11.5698511761882,10.0919488674591,11.3909337466098,14.0011276075926,14.4676616915423,15.0711264898116,15.3094462540717,14.9149149149149,15.9450457951707,15.5399659863946,11.8766999093382,8.70772337203433,11.72696946369,10.3620474406991,14.4672983591403,13.89816360601,13.3072809543398,14.4583248003277,13.8026963406805,13.567615658363,14.8234743979425,13.81626289278,12.6826722338205,8.30985915492958,11.2068965517241,11.5124153498871,13.0066700872242,13.504016064257,15.2935372471633,14.8819875776398,14.6446700507614,14.5303450012591,15.7110381409447,13.8969873663751,11.5974842767296,8.19622181596587,9.18106206014076
44,"Ohio",7,12.449083503055,14.0778607943374,10.3129739418172,8.67913911942608,12.1646341463415,9.5125348189415,14.1176470588235,14.3703703703704,14.6027879280011,16.5467625899281,15.2190923317684,14.3592382913021,14.6814044213264,13.3696074621065,10.806953814219,7.95253035056609,10.4949152542373,10.6789444749863,12.916392363397,12.1412803532009,13.3618958361226,13.2006990186853,13.6465012545302,13.4541849596374,11.898355754858,12.0018393623544,10.4871338404273,8.40814917127072,11.4893617021277,10.1877551020408,11.102820474556,11.6262379790441,12.8040448209893,12.3603161624421,13.0217028380634,14.3271221532091,13.0409184574625,13.1519575315196,12.1554660885723,9.1743119266055,11.0234899328859,9.17219053491599,11.1016829302786,13.1122306185278,12.6928562167769,13.2022110811158,15.220207253886,14.2448289319631,14.0101942416311,14.6385710298632,11.3216337940674,9.34313889353167,11.9618026470095,9.4311126027857,11.4829597789377,10.8108108108108,12.9580768103196,12.6277073968124,13.396020714091,13.0447125621008,13.0667459491601,13.7529481132075,10.2442333785617,8.2411701748127,10.1256467110126,9.29777777777778,10.5632625773024,10.6814283486668,9.82295830953741,11.470113085622,11.600237953599,11.6268382352941,11.9769357495881,10.7581967213115,10.813291720213,8.02919708029197,11.0895779500431,10.4038908860224,10.9511178476696,10.1230938820503,10.6371866295265,10.830576353822,11.3153153153153,12.1619232808909,11.8634583100168,12.1664050235479,10.550064460679,6.93945920076573,10.4656745079213
30,"Michigan",8,13.8782091033114,13.044006807683,10.7331529442082,10.0623094259578,11.4490402811571,9.28209788394132,12.3610202746893,11.1276164753545,10.4737822730902,11.6179232626778,11.0079748986796,10.481077613855,10.8972657286966,10.4914196567863,9.03149915043785,7.245774452757,7.97684596922208,8.05503798194066,9.05304082199389,8.37577815506508,9.32036097010716,10.2852325418013,9.41227187814341,9.90383235251902,9.0338019742746,7.96690669526582,6.96525342684093,6.22820129546587,7.58022265880812,6.75197844755009,5.72956455309397,6.27527541486543,7.97101449275362,8.6034255599473,9.46974583924655,10.890429218875,9.71707895126648,10.7441721458458,8.45732184808144,7.10976194280236,7.94400404790015,7.07523667164923,7.37174427782163,8.96789981286886,9.48341352241074,10.8672936259143,13.0698320495012,13.1149663386846,11.4120166267792,11.8667212890892,10.4183362718384,7.57108598835218,8.99534723418921,7.98053527980535,9.81251889930451,9.91084119395271,12.1062722541769,13.5224274406332,14.385663434393,13.7728075338434,13.9349219789525,13.2897055122074,11.0156574754053,8.30975428145942,9.51367781155015,8.95476772616137,9.65783664459161,8.92629431267534,10.1544448498115,11.8381502890173,12.7452145999287,13.5057813803791,13.2334101972841,11.2538888137427,10.7588279489106,7.25819876810388,9.32276408754093,8.57830496819667,8.84941842187991,8.19292008038337,10.9577221742882,11.7518745739605,12.3201564464311,13.941168269901,13.0492480094367,13.2043862321048,10.4696673189824,6.61859863190978,9.40970192869667
16,"Georgia",9,12.4884271165518,13.8910462665039,12.4072984108299,11.5720263000598,13.8991097922849,12.4647490129724,14.1303128854996,14.4877675840979,12.4499030381383,13.1331592689295,12.7934581904511,12.1417197452229,11.9928971451987,10.9482147079688,11.2107623318386,10.3084930811223,10.7099879663057,9.06807666886979,9.75679953950209,8.00063371356147,9.21919096895579,9.11737664725712,9.1804653112555,9.23837784371909,9.49326491340603,9.20297555791711,7.82435129740519,7.5962325962326,9.77281629455542,7.54290024514426,8.10899540380827,8.24355971896956,9.63360707517372,8.71452938440068,9.53509031684927,9.48741007194245,9.73722627737226,9.32273101179051,8.16110227874934,7.34933855952964,9.24396956451352,8.23256584396223,9.62930143258012,8.82956878850103,9.88829884636514,9.98867069486405,11.2482117310443,11.9383092155369,9.72972972972973,11.1332728921124,8.56490293110011,7.88357748650732,9.95123713202095,8.2996632996633,8.80113563040392,9.58920051204469,10.1115421920466,10.559076505206,10.989913206662,8.96951837185745,9.95001851166235,9.95052739662093,8.10920121334681,6.77077762327522,8.594459582198,7.74368844107325,7.80636720453554,8.32873690016547,7.997557997558,8.74947545111204,8.6173787806049,9.75285676322083,9.98435054773083,10.6778751565015,9.77033865317244,7.22118766811504,8.66225730744613,7.74789241268567,8.70605558623229,7.73775490756623,9.10927456382002,10.0634632819583,10.2478727339993,12.0660536686057,10.6835037081579,10.4732510288066,9.54947186893727,7.31707317073171,7.90280726586459
36,"North Carolina",10,9.49476196790877,10.5004217036829,8.13918305597579,7.34539969834087,10.665242599939,9.92721979621543,11.4485022568732,10.8270676691729,12.2240576663163,11.4356291775647,11.1281123939352,10.6940019393268,9.98609179415855,10.0054674685621,8.43388637506285,6.43493991471766,7.97304170905392,7.56583344472664,9.26537874936451,7.98460201167267,10.2730646871686,10.4614541969054,9.54219525648097,9.04716073147257,9.18028247022985,8.42977568224032,7.11778744910852,5.22977163800395,7.96961325966851,6.89268353483734,7.68869585632116,8.13680563317313,9.33376949078617,8.58980702622464,7.92329575387209,9.00954653937947,8.94440974391006,8.83288187492639,6.94444444444444,5.68468216185942,7.53762488933856,7.07100160373232,8.75671210243701,8.60873584469609,9.24202127659574,10.7106339468303,12.0093579412529,10.8755398508049,10.1824121971141,10.3021784961349,7.15283165244375,6.12651502573468,8.41823951895774,6.87795010114633,8.94902872322763,7.49960857992798,9.41605839416058,10.4504183727969,10.6191504679626,11.0172603745869,10.3159497525695,9.34034955835369,7.84274990122481,6.01415094339623,6.49697401210395,7.41115041266633,7.55129498822738,8.60079051383399,7.84221279270784,8.48007414272475,9.46547884187082,9.7380128521997,8.85101704233095,8.67768595041322,8.26722338204593,5.74477747502271,6.720741599073,6.86184812442818,8.25628897011395,7.71739130434783,9.38612099644128,8.68682310469314,9.39736781343801,9.59164292497626,8.62580326248146,9.50013085579691,7.7929465301479,4.49438202247191,6.68173014848289
