"RegionName","SizeRank","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01"
"California",1,,,,,,,,,,,,,0.952380952380952,0.935785737334624,0.966260606130953,0.95845650746251,0.969569439948203,0.975390156062425,0.986864258793721,0.968940898621357,0.9921875,0.943396226415094,0.965888294122385,0.931778854601147,0.930016275284817,0.953238745272948,0.935614387654654,0.916232543632407,0.925708928989923,0.910415149308085,0.897763212501449,0.862344298946024,0.833333333333333,0.83757104397248,0.834105653382762,0.837200440401158,0.829536614708895,0.814332423888095,0.821637641441388,0.814858031894205,0.82632177150416,0.842696629213483,0.844187168355041,0.873287705190305,0.858590938968039,0.833194212576516,0.835704125177809,0.83643276875216,0.830866796082623,0.824002186108566,0.827677224736048,0.908723747980614,0.917431192660551,0.924785010465479,0.925925925925926,0.909265555823781,0.913651306328397,0.930049777312025,0.915492957746479,0.9233263001038,0.930049777312025,0.970534629404617,0.983510638297872,0.999428897772701,1.03529940180886,1.02661596958175,1.00915008287979,1.00704934541793,0.99501601993592,0.972485768500949,0.970037824679644,0.996754751970329,1.02790014684288,1.05,1.05089951733216,1.07588298802118,1.0391992090954,1.09515697249939,1.08105475947315,1.06901725431358,1.04942528735632,1.07821049243643,1.04166666666667,1.05066440646636,1.09932747025349,1.14289847883598,1.1688883222414,1.24753775443204,1.26291618828932,1.24584717607973,1.22120455176242,1.19079129799087,1.17857142857143,1.18583650190114,1.17464539007092,1.1623594893331
"Texas",2,,0.618238021638331,0.643444036222353,0.653162571876634,0.655558258331306,0.69283480179287,0.695991355446321,0.706566916043225,0.710198491846336,0.701320871782549,0.678579541617294,0.679580622784955,0.622065727699531,0.62111801242236,0.65625,0.637880274779195,0.638534147695725,0.643742124020869,0.634404137836767,0.635165003686133,0.63124583610926,0.622295714206811,0.616016427104723,0.61381074168798,0.603394930010242,0.636523266022827,0.640276030731018,0.633561643835616,0.639344262295082,0.652167174978965,0.644122383252818,0.625169883120413,0.626090270021185,0.653407125562089,0.639333373259796,0.629058441558442,0.642715886618326,0.6549008168028,0.663265306122449,0.6673632776403,0.663849973901226,0.664569626845422,0.664508633693422,0.652733428261114,0.650900442877802,0.663553698697469,0.665038002171553,0.65694391724268,0.657149848049929,0.65989679795688,0.670193525060001,0.71162832377628,0.723830734966592,0.722855984566779,0.722693807295304,0.72242289524868,0.701524260563746,0.701530612244898,0.706214689265537,0.711373827965756,0.717633274751025,0.724151539068666,0.733392095317832,0.740375123395854,0.758660177497853,0.763093999306278,0.76,0.752534728095051,0.752737226277372,0.744143188328916,0.737002648971182,0.745059928733398,0.754754945909759,0.763546798029557,0.761762766081911,0.744727592267135,0.755289196016276,0.753663704935265,0.761266747868453,0.757359307359307,0.731056170137196,0.726226363387229,0.712250712250712,0.726165378308737,0.73380452928936,0.749536178107607,0.764517191753507,0.763125834232111,0.763220322639231,0.757994018863584,0.753883830505433,0.762535310177399,0.752855659397715,0.757595825807746,0.74685534591195,0.743706247218031
"Florida",3,,,,,,,,,,,,,,,0.892008419337317,0.891470423951165,0.897043870108779,0.907676348547718,0.923076923076923,0.923474899084655,0.885860306643952,0.874518051174203,0.871542250852596,0.879277566539924,0.862998921251348,0.955389718076285,0.971078785095775,0.965327029156816,0.966666666666667,0.980043650633493,0.963838425543628,0.945793337097685,0.93851506639428,0.92619825708061,0.909341416368145,0.892325996430696,0.895625215294523,0.909410112359551,0.886839304717985,0.888888888888889,0.84036992553447,0.901984365604329,0.881057268722467,0.913129318854886,0.923202402340051,0.950337216431637,0.92497430626927,0.903549659376121,0.890346083788707,0.886852856734699,0.879556896094014,0.914285714285714,0.931369412644821,0.962412969837877,0.886778069770707,0.891811185311729,0.87436723423838,0.883648584487577,0.875724250265294,0.879310344827586,0.866564417177914,0.879086983343615,0.909532483302975,0.892550635084106,0.885881270655122,0.891806474122116,0.9021199819576,0.882768361581921,0.882728144344491,0.908525592565467,0.910795606750603,0.917571515571634,0.906613914161218,0.91601769432436,0.90922890103218,0.890257558790594,0.902680251923694,0.901502504173623,0.90922890103218,0.916281682328745,0.913915094339623,0.949495848161329,0.893402924938527,0.916213797987591,0.922178392706858,0.919540229885057,0.941147742935366,0.92601913368976,0.932,0.944462249226023,0.971548004314995,0.952692913425808,0.962176509621765,0.978245893586687,0.960118168389956,0.973796033994334
"Illinois",4,,,,,,,,,,,,,0.96,0.928571428571429,0.940203083866115,0.958904109589041,1.06048166392994,1.038,1.00571679859279,1.0200025128785,0.956883284836728,0.9,0.904530252356339,0.913641245972073,0.914480041626403,0.989583333333333,0.952057123427406,0.998985801217039,0.9999,0.975,1,0.966067048242028,0.954341228051389,0.920916479359684,0.888888888888889,0.897808329498389,0.870232172470978,0.9,0.936830835117773,0.966343237527068,1,0.957330415754923,0.9,0.917431192660551,0.906818181818182,0.917498002389116,0.917498002389116,0.893176134333691,0.872742658720903,0.859291084854995,0.872742658720903,0.969659909204759,1.05339337407527,0.962962962962963,0.999599358974359,0.965073529411765,0.909976287982117,0.94776851397744,0.94776851397744,0.911933298593017,0.893944063389697,0.93345302214243,0.964285714285714,0.99601593625498,0.99601593625498,0.984253654334198,1.03378719112456,1.02083333333333,0.98,1,0.98,0.969940597827513,0.951359084406295,0.922226422226422,0.917714377820761,1.02941176470588,1.0397971529333,1.0625,0.953665207877462,0.913793190958324,0.957330415754923,0.905505952380952,0.954471659490365,0.876213410991637,0.913146551724138,0.952380952380952,0.966666666666667,1.00243605359318,1,1.02449774726933,1.01584022038567,0.977108065642458,0.944108761329305,0.916075650118203,0.937777777777778,0.949652578501722
"Pennsylvania",5,,,0.582129030073406,0.604699378023497,0.604699378023497,0.5617982130374,0.62961628535399,0.590219224283305,0.553825342896691,0.525129425219283,0.544286513341888,0.592866591612722,0.515796260477112,0.473075043734171,0.451167728237792,0.457540263543192,0.486420753952169,0.50230027100309,0.523145070439355,0.545580110497238,0.512563662248837,0.536585365853659,0.512820512820513,0.502288734076814,0.490196078431373,0.499763481551561,0.57313829787234,0.588127182503216,0.608823529411765,0.572033898305085,0.55844405931061,0.572973470891673,0.572033898305085,0.548158381301644,0.53835800807537,0.587686567164179,0.598186394315589,0.684931506849315,0.631067961165049,0.6375,0.593031466525442,0.587084148727984,0.587084148727984,0.554492344422822,0.521172859626249,0.549294670846395,0.526175213675214,0.55790462767207,0.575575575575576,0.568181818181818,0.585556278464541,0.649054714709266,0.625,0.579150579150579,0.567214974475326,0.563162544169611,0.509259259259259,0.571428571428571,0.575564490482032,0.613984860248447,0.669882100750268,0.654761904761905,0.6875,0.659791389995573,0.65720294426919,0.673359451518119,0.611111111111111,0.59475573049317,0.591832731654236,0.633333333333333,0.596347372344391,0.596718050721034,0.596746122134711,0.598099372989027,0.654923215898826,0.664996144949884,0.625,0.625,0.566964285714286,0.553340753174719,0.563607085346216,0.617665225447807,0.588512241054614,0.585106382978723,0.625,0.615555555555556,0.609389849132811,0.564516129032258,0.588146597601646,0.618921308576481,0.612820512820513,0.58641975308642,0.601851851851852,0.649951012410189,0.633117352535533,0.611111111111111
"Michigan",6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.842105263157895,0.846059463082673,0.8,0.801033591731266,0.785760850325305,0.714285714285714,0.702662721893491,0.720999740102226,0.761363636363636,0.750270050030321,0.727713765918739,0.857811281518066,0.867638914528337,0.817236255572065,0.799005681818182,0.792253521126761,0.800019636774724,0.777896995708155,0.832755432269995,0.794769381934652,0.775,0.688729874776386,0.708333333333333,0.762829403606103,0.798788555194805,0.850449293966624,0.84525939177102,0.795825007724791,0.72316096767949,0.798076923076923,0.862998921251348,0.802325581395349,0.749105545617174,0.800019636774724,0.808080808080808,0.879805582140283,0.866666666666667,0.940416538718593,0.892461885260325,0.901067271198961,0.805412371134021,0.84525939177102,0.89900666390492,0.869162575074561,0.806858295511851,0.788749438366613,0.796042134348168,0.914502164502164,0.907878787878788,0.890481753120009,0.909090909090909,0.905613687782805
"Georgia",7,0.634228267135814,0.617886178861789,0.654911838790932,0.63232421875,0.651576909001298,0.616252350114895,0.637040957622063,0.655281958449193,0.651380927566441,0.657084188911704,0.668688588469925,0.601651042395411,0.604107933950866,0.602999796726078,0.601747968788078,0.605587028716546,0.60517723880597,0.605587028716546,0.602409638554217,0.585872112487446,0.599147446334569,0.592881944444444,0.586019291882644,0.585965050691595,0.579329227402279,0.596379126730564,0.589866863905325,0.589454976303318,0.600080289040546,0.595667870036101,0.583000920527769,0.547831773015073,0.574052812858783,0.570819611340617,0.569319184204056,0.571725571725572,0.566426118592748,0.574437661551999,0.572453866937419,0.569581280788177,0.574162679425837,0.574764937822263,0.558289174867525,0.563813429010764,0.549630687566759,0.537016988699947,0.547627775450356,0.545725287287167,0.5380476556495,0.541049216101874,0.546903967371153,0.561515932417402,0.561342091853903,0.567432040116126,0.577093814738088,0.580286168521463,0.5835346215781,0.577066269545793,0.589528377298161,0.595632031767042,0.595643294758339,0.595023440317346,0.597080937638213,0.602976669348351,0.614507019691318,0.608514492753623,0.615384615384615,0.595693731901712,0.589067834322985,0.590783773139031,0.598487281445146,0.599700149925038,0.612950821343903,0.618936099029776,0.613120784794605,0.62200956937799,0.631472594089416,0.620229007633588,0.619572663058223,0.627404957508398,0.633518045674665,0.630598496838509,0.623803578859759,0.614964198872741,0.630873029979856,0.642800187258894,0.65334648101753,0.654545454545455,0.661180672010199,0.676395118164568,0.663884673748103,0.654718734341679,0.645382766906969,0.656547683779074,0.65,0.663888888888889
"North Carolina",8,,0.662886099315327,0.671266572812079,0.631286925442918,0.607734806629834,0.610470085470086,0.598021221530283,0.595016734845668,0.595016734845668,0.573099415204678,0.63013067160039,0.632671804247049,0.628322861285645,0.622661122661123,0.594582691037217,0.611066286796107,0.618406113537118,0.596508156596033,0.597371565113501,0.592313787638669,0.580232558139535,0.573452973049311,0.564478196218857,0.58104345720857,0.569711443571626,0.58958401572224,0.614501679731243,0.631375744966374,0.628912690779182,0.624510954616588,0.623130608175474,0.62,0.600343053173242,0.586915044529674,0.578125,0.583426958684851,0.599760095961615,0.597826086956522,0.599537582227383,0.596834348221696,0.611693676517318,0.619047619047619,0.600270921131848,0.615195324515534,0.629208754208754,0.607111882046834,0.610333100269494,0.601951593400756,0.600541842263697,0.60687263556116,0.603326010477317,0.617996044825313,0.634282997702111,0.634316523945449,0.609756097560976,0.604712048173643,0.623415674320652,0.611779344670261,0.609756097560976,0.609375,0.625253028040484,0.63085527958798,0.642030848329049,0.6426735218509,0.639386189258312,0.642415476113517,0.634316523945449,0.643089892962016,0.643478260869565,0.63655653228251,0.63625077591558,0.638977635782748,0.63625077591558,0.64759448989381,0.651004811774696,0.646551724137931,0.637546171603446,0.66480055983205,0.679886685552408,0.639724171172113,0.63625077591558,0.650206978119456,0.637970672099415,0.662952995281387,0.656167979002625,0.658030012771392,0.680521253490537,0.678632126741543,0.675545467943801,0.684306569343066,0.65466938070565,0.665137614678899,0.660508888114326,0.663884673748103,0.670016855110566,0.662016870121353
"New Jersey",9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.22222222222222,1.35527210884354,1.39729855612483,1.40873702422145,1.40570934256055,1.36193394620361,1.32352941176471,1.17393575346043,1.15611336941366,1.24301059446733,1.29004521121682,1.39885222381636
"Virginia",10,0.68922305764411,0.700606447494414,0.784266215518725,0.767915153686983,0.76271186440678,0.795833333333333,0.8,0.790139064475348,0.750602481798654,0.710609659540776,0.725041829336308,0.678513731825525,0.69856793573175,0.717079530638853,0.700280112044818,0.729166666666667,0.779423226812159,0.771902740254728,0.759392486011191,0.729121099445903,0.757575757575758,0.7627765064836,0.77180852260583,0.774139405949171,0.761700095510984,0.734188412206988,0.732186008731851,0.757575757575758,0.767793138760881,0.791733762748255,0.784915467214987,0.745209368346345,0.757575757575758,0.754952165585204,0.743801652892562,0.744054942032971,0.736958049755509,0.766113377523289,0.763392878213829,0.785137123889527,0.777635306547775,0.803630271484388,0.820681165367255,0.776588845654994,0.766509433962264,0.769048745858968,0.768438473415708,0.756336876533115,0.760086278084191,0.761030678559265,0.769986893840105,0.793875815140346,0.824272185198176,0.825082521170517,0.813148788927336,0.8,0.789026462733673,0.773992374727669,0.76608784473953,0.765859745423785,0.743745511713215,0.759190197123069,0.782002649325626,0.791415060992783,0.816061970308921,0.812347684809098,0.788743559254855,0.787840203786389,0.793017335736161,0.776818033108429,0.774599931903303,0.790253539677313,0.790131866678616,0.802407221664995,0.780937124549459,0.776211227053314,0.793348575633344,0.812962962962963,0.821529435760214,0.825136511216057,0.813401145803219,0.814696485623003,0.810419681620839,0.818420591438774,0.810810810810811,0.82815734989648,0.844892632069871,0.84411930219471,0.893867924528302,0.880334888527054,0.845665961945032,0.843834383438344,0.851566747973392,0.848484848484849,0.824380165289256,0.810014727540501
