"RegionID","RegionName","SizeRank","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01"
9,"California",1,16.3146331171823,15.5425248270799,13.5229392387983,12.9610999329309,15.5854046235389,13.3797799843758,14.5969693851529,14.1024572686231,14.1181343546894,15.3567171115107,15.3739327487579,14.6856238539024,14.6649066527503,14.3565803985944,12.1558375634518,10.8536505653964,12.3510492165775,11.0495551007948,10.3145223133748,9.52282792696563,9.38408586279512,9.0415374756452,9.01979019926966,9.35880391585323,8.82124485219762,8.53081629607521,7.93332155647272,6.20666146379971,8.31313207833037,6.95915010890341,7.63172281828743,7.22778812971582,8.34330316256735,9.1797326028619,11.1682927414901,13.2883758143788,13.9972317563946,14.6885179940729,12.4118011472891,9.7005600037025,12.82210984271,12.3121806287642,12.3765614023755,12.8033210501368,13.8888694471468,14.5632761266918,16.3471923140633,17.0132525257872,16.6861246487382,16.8375552192825,12.7547143504479,9.70396044326438,12.1312120615794,11.7399254122063,12.1462936361356,11.065086701185,11.8092406378835,12.1202100758607,13.5459849048045,14.1890083491635,14.1660938986994,14.0692025602512,10.998460523422,8.56442792931669,11.1516980108652,11.0981893363053,11.3452223690004,10.9041282838622,11.3808038361391,12.8412175321664,13.4154931734238,14.5956619515733,13.3623860999491,11.4902986101555,11.3423725421524,8.05933028446139,10.2496453409917,9.52905606231424,10.3989094891294,10.1527623285132,11.4656156000415,12.6409201195726,13.4435372825014,14.6724257083621,14.0400306057507,14.1292847683099,11.7093776401014,7.99080114516356,11.8609387215396
54,"Texas",2,15.0830816745172,14.1661187409129,11.8248621573348,10.1573400623423,12.7146906786727,10.6966525486878,13.4703583390223,13.6744803784706,14.6237848914211,15.3601468873285,15.2973304297126,14.0962836977666,13.4637307253855,13.0172404368598,11.0327971041437,9.04559355179397,11.2801254931787,10.6402919996973,11.7748391628664,11.9341445296079,13.4496548795952,14.2312902133424,14.4829362825745,14.470052647511,12.9164191664192,12.3182261959817,11.2009121022202,8.35793545759951,11.2898273114097,10.0020293769813,10.6656800824503,10.7382205014085,11.5335092215055,12.3405797554254,13.635587809519,14.3709540519655,13.4037835215855,13.9915989609241,11.2562115475627,8.83002745422941,11.7083792009325,10.4624411828362,11.215867186217,11.895684217986,12.803551458877,13.3380495199596,15.3619442594632,15.1477661411436,14.0563601661614,14.5593045274574,11.7044751731352,9.85873922917367,12.3754927135637,10.9359275410936,11.6917287707075,11.8070885870228,12.3117925769939,12.944276468374,15.9013285115146,16.1254113625348,15.850779055925,15.7049383472571,12.6920387285612,10.232233414913,13.4524813041831,12.8288181447578,12.9807398349129,13.1622227114386,12.8942945920132,14.643838389681,15.9506393305631,16.320384562434,15.6145075968019,14.2575894293809,12.9742840055818,9.63162125059571,13.1911776323822,12.508291415621,14.2705213079266,14.2354410964326,16.0786622291906,17.7940760038512,18.889374230623,18.329776033966,15.8545578977799,17.1372478586956,14.5064215890183,10.1217726015184,14.443859109999
43,"New York",3,13.533295957142,13.3050310175191,10.5202008209234,7.6242773040471,9.9549170796286,8.60721633443405,12.3383843197052,13.2906283363279,14.6220455971554,16.1997245833135,15.428627724393,13.4873572260856,14.2144545155404,13.4710678038441,10.5716417380183,7.71569346891708,10.1790987535954,9.90331449047045,11.3198782178642,11.1011676773173,12.5355401753903,12.6420365915378,12.245123054185,11.916372193902,11.4464709594063,11.1970034451133,7.6427255985267,5.78138948453419,8.80976640627948,7.17915080743505,8.45969319559887,10.40988332655,11.0515282991274,11.3378684807256,12.1212384158828,11.845276943828,12.4496872007957,12.3278039393463,9.23245928260973,5.95036062791684,8.75197165143363,6.82229244926758,8.98182995427138,10.7993075282393,12.8577229313419,13.2816258323698,14.4002768797008,12.9767224137197,13.8369554901775,13.2963529154837,9.33035306997537,6.71549567471441,9.20419055975099,7.18121968121968,9.13711726975675,10.850133809099,12.8506483442682,13.8820668693009,14.219130933601,13.0052294609257,14.0089120312422,13.3497625773878,10.3133966215531,7.69284412078223,9.40955816789825,9.01838720316623,11.1192507969192,11.3514059544144,11.7850788550897,13.0764621992692,12.2941932039969,12.1971716211398,12.1321473507619,10.9105750045347,9.77052031499106,6.47617257261021,9.40736509715591,8.3457985041795,9.54560725684529,9.87837712375824,11.4630571431382,12.8061641362799,12.6039183768386,12.4563204548595,12.6442346485919,12.4254891298772,9.94037544663105,6.69902912621359,10.0117770044065
14,"Florida",4,13.4000396513088,13.2253991830672,11.7620218587602,11.7557145201383,13.9396552243936,11.7394087000843,13.2428199933911,11.8102610535672,11.1420844451193,11.3348788837371,11.4463080332771,10.7921335970116,10.5569670738733,10.4606674949176,9.9801805324291,9.0997601820157,11.4278004401643,10.9013775680442,11.0988360758346,10.3095763589133,10.1694419977374,9.81316141072678,9.74107301474507,9.69138697797234,9.66852452050646,9.29565841560752,9.17335575436707,7.86876370188254,11.2688506620936,10.2603794220334,10.7632020899422,9.7880451673055,10.1417866917934,9.63283895075728,10.14279793527,11.3864420846144,11.8919545676822,13.853083222845,12.7770282404188,12.112746984403,15.6491624077875,15.1128410324421,15.7261532148579,15.2856156339757,14.4767829930859,13.3951876190716,15.6264989607206,14.936075774148,14.9367624588082,15.4957600373226,14.0829622991982,12.9226084014115,16.6061094794526,15.0104938243502,15.6098700513474,12.9164800578522,13.3733421000833,12.6969263669379,13.5237866067768,13.7887038454687,13.8927466315815,14.2148511631745,12.9415204383573,11.8139088631109,15.8446221164212,15.3856540388242,15.9742592817593,14.7011020720345,13.0125936499624,13.5527075889514,13.226991822916,13.4469501939381,13.1243035612368,12.2400766983032,13.3332724132574,11.2306679675283,16.5313656546428,15.9788039500908,16.7908639282685,14.9897265970983,15.4093001565263,14.9682428001857,14.7792251399903,15.2425927487562,11.1297052823853,15.2280844664453,14.3816833615194,11.2026429370704,16.9921158782545
21,"Illinois",5,17.6226620405469,16.0140163283,12.4032042723632,10.7122137329518,15.0762681802057,13.036750483559,16.01987631316,16.709806206363,16.9732695447469,18.3736292525918,18.0494838543771,17.1725166111428,16.8514873968662,16.1659971211109,13.305579789857,10.6608847182302,13.9207131422832,13.6929071511919,14.8144872853044,14.7366850663882,14.9140729425243,15.4931578199725,15.0879349193808,15.7135733519497,14.8154764406708,14.2407969659971,11.6337827594919,8.76130353182051,13.1417541810055,11.54426497143,11.7950910603679,12.4680538340883,13.4911691293404,13.6488694896672,15.1367197910559,15.6596858638743,15.3190721998061,16.3506539575013,12.758240969047,10.0047044064607,13.4044237097513,11.7954573594354,13.8311908621405,15.3331045856531,16.8298007918186,17.8030798322286,19.5497037777949,19.400504525894,19.9350484599381,19.6341186430179,14.7042571062287,11.7415518102828,14.8189470291445,13.0248687449226,15.3656665622265,15.8956087005186,17.3542196342164,17.8230492529054,19.0420866891455,18.8815466315721,19.39686946532,18.8288360210762,14.2586104673099,10.7566888641373,14.0413533834586,13.5602823484974,13.2899530397793,16.0040496865387,16.2362031922839,18.2270150401488,18.3067435918272,19.4067959476897,18.8581565069847,17.0882546763319,14.6070746327646,9.64698425081671,14.1536182277964,13.4981034234407,15.0466694951209,15.0739187097825,16.5922050437952,18.1116487437819,18.7155358427236,20.1708011386743,19.7652970360005,19.3254540848359,14.7116054483869,9.45482844776975,14.8419497784343
47,"Pennsylvania",6,15.787138316754,15.7537980477469,12.2461505330031,9.33382056563241,12.0415710133783,10.523318218659,14.7610497377684,15.3100606166325,16.1664776160541,17.708615058148,16.875475526249,15.646621078037,15.669492474125,15.2039405287011,12.3401974269763,9.01375381003156,12.2155231454972,11.91207171804,13.8228598655302,14.1209198414659,15.17313362171,15.378229848582,15.5383588183142,15.8717014463951,15.2143876164051,14.5901583206821,12.0028289899547,8.31505661532184,12.5796052110034,11.0781561012905,12.6665028262472,14.2959695253974,15.6377380049881,15.1350595724547,16.6637255983236,16.7455909362484,16.6576552739655,17.4351634510792,13.1633518710529,8.96787931653753,13.0849729037081,10.4525113266809,13.1195928753181,16.0939818438855,17.5964391691395,18.2648207463846,19.4984160506864,18.5846134328516,19.0791517995864,19.2169074814081,14.6532840370418,10.6161018016883,13.7483668669976,11.8181940104341,13.5884487154344,15.638310118568,17.6473248098032,18.584051816583,19.2527555822253,18.131582575862,18.9982728842832,18.6087206919848,14.0911304017385,10.7495812930693,12.8451124613581,12.9521258788082,14.805095604179,15.8050460571178,15.9765279007972,17.2638896431869,17.1935312125649,17.8100087090507,17.4111159818194,15.896151756396,14.4453768690876,10.1125329741258,13.478216803973,12.3815869521133,13.6736444289582,14.5993926652651,16.6289817621627,17.3472163826577,17.2117727926014,18.0767216222283,17.4956353302494,17.1371407318105,13.8941411540679,9.63842533162174,12.8357777849097
44,"Ohio",7,15.0583985284014,15.1579066095195,11.7055860533241,9.49856872543787,13.0410733351342,11.3951366281937,15.414690495496,14.9692452588863,15.5588628213842,17.3966132933994,16.9608508712378,16.3228026134415,15.5360695941881,14.4658207122391,12.0154291224687,9.37471628124149,12.4501336485379,12.0415564584299,13.5123424537078,13.4669359037858,14.2607040913416,15.1438848920863,14.9407124617602,15.3949879150235,14.2159379649012,13.5247070325761,11.4879019219143,8.64874720799842,13.0648617813478,11.404264321441,12.582772263483,13.3312268783654,14.3859692705163,14.6865991169065,16.2633728606508,16.8637089836549,15.8355839536262,15.5076090953302,13.4468949179311,10.2595700870433,13.6033533167617,11.3563954522666,12.7327098419772,14.3560215263642,15.4098954559569,16.0514892228941,18.1348709553159,18.0438938224405,17.4961672213289,17.4126949822657,13.3350752220908,11.036894719462,13.7269349553984,11.4152794480663,13.2169141662675,13.3674882676456,15.4272432404039,16.1910524431053,17.1880458219401,16.9986591449935,17.1082637235262,16.5232845662477,13.2575916964724,9.99880913394266,12.5367179277737,11.6000920033735,12.9712322885359,13.0650088140702,13.0023370421176,15.0175741505827,15.2898479162552,16.3455174394645,15.1997577098312,13.6506154414886,13.2791327913279,9.7552394833392,12.9302391597474,11.5939984837532,12.3894937093345,12.0973436053536,13.3813674909565,14.6086509489197,15.3781463867301,16.690791830885,15.5408653846154,16.0025676754709,13.250623739704,9.10548066895833,12.5354474136325
30,"Michigan",8,14.6262976746789,13.9156305256954,11.5956895962172,10.9145045514697,12.4173763335075,11.1743956841996,13.0201832628086,12.7644850797911,12.3359875545002,14.0443016466372,14.1526682087698,13.3926073926074,13.2887367766024,12.6718513492353,10.4938337515349,9.5439750419534,10.698951221229,10.2998602801562,10.915222883956,10.5442100789586,11.6379451650621,12.4171637729567,12.4425091559492,13.2900183390097,11.6549006020183,10.9511917768512,9.97152007184978,8.28153935919227,10.952911338048,9.44675689831022,9.98129814420046,10.2312491438676,11.6239136529296,12.7261322012255,14.657453019522,15.7024884751871,14.5796032583564,15.3702558736802,12.6647154305288,10.0786236747665,12.2660751239411,10.4131948229944,11.4283589857982,12.5617492053445,13.9142836246617,15.5456741710724,18.1823167454563,18.2201731112174,16.3034162535123,16.1195093965488,12.9793729987341,10.2199399546263,12.2401618814473,9.75334375542817,11.939909809888,12.1647651503927,14.5546378275596,16.6613632747687,17.8848762563955,17.4137218433561,17.0160980400529,16.085964033183,12.7865391779461,10.0277789181275,11.6666179949187,10.8839803592885,12.0866464066164,11.7606700410361,12.6478963861451,15.241265312592,15.9996860388191,17.3291149042557,15.454768096843,13.907643782958,12.5783397471138,8.74949501227509,11.2273594696843,10.0417494360459,10.4043893517578,10.6182347412146,12.7882424848586,14.4089461057434,15.7788347205707,17.361847379173,16.0881602815019,15.6415137223706,12.565927035546,8.26070683847511,11.0342689990508
16,"Georgia",9,13.7894073655874,13.5850355556675,11.8156245116255,11.1628974454037,13.3822788836174,12.7762940353555,14.3662621999472,14.133103791963,13.522362527706,14.4120156383308,14.1240157480315,13.4965081987685,12.8588687102826,12.3286101669022,11.2836345199725,9.83460854780122,11.726844894408,10.3947644578428,11.0321479533309,10.0396493751336,11.1915880428222,10.1882633850675,11.110855354019,10.4242700729927,9.9484287274852,10.0366749761808,8.71933877234915,7.07487673431946,10.4559349781957,8.76160092807425,9.72422832076178,9.61874421950468,10.8671171171171,10.374026960319,11.6071093074813,12.1144910476426,11.7757033280832,12.3325606165027,10.3469688737095,8.51114338379043,11.1935237772315,10.16453485896,11.0101255776444,11.8595967139656,12.8558256099868,13.4439393044813,14.5756922794792,14.4776951452395,14.2079153880675,13.9342881213142,11.1575163895006,9.58310201707775,12.2990585582042,10.2573607286592,11.0051684191766,11.56544684681,12.3408453309492,13.1491238574223,14.0845487963951,13.2317091372225,13.1139713514636,13.2061675409315,10.4358020054404,8.97086589708659,11.5049804843813,10.4033892955558,11.5785084852719,11.6959760904405,11.7364883249856,13.1228474139697,13.4104537227104,13.9793641369992,13.3683040960663,12.4542083506044,10.8954907910521,8.71004409358332,11.3104712908607,10.315797304502,11.4275967934505,11.0515205112113,12.496388005957,13.6083504525012,14.3072978664957,14.6095366517099,12.538632977479,13.3077943864393,11.2441299027713,8.06055117091474,11.1076466221232
36,"North Carolina",10,12.7849298251435,12.0696425140146,9.5115273902059,8.31137897434047,11.3380634988891,10.814695210128,13.0198691842527,12.6266191366957,12.8608281229505,13.5297623675141,13.3814129951806,12.1153059715128,11.9196909809558,11.1314589392797,9.39712112839136,7.3937956567787,9.59850180422966,9.41382605925454,10.4748893193138,10.2735057672143,11.3908250193613,12.0413684524833,11.5914665185802,11.8596333117413,11.029264238012,10.7421684870432,8.9223302909868,6.80927029870254,10.3000972332715,9.26643903513603,10.3178003741287,10.6568640234301,11.9808353953686,11.6505893919189,12.2860414362748,13.1735823569142,12.3100133538568,12.503337981782,10.0760885169917,7.95030774287884,10.8732119783284,10.0127255900046,11.4108945940941,12.4259445275825,13.6271942585588,13.7788325749255,15.0670604754757,14.083223055433,13.6409976884797,13.1758024440951,10.2781471631206,8.24816314996232,10.916540248695,9.06732312444943,11.1889667445223,10.5189415816381,12.6386811810941,12.7513310718217,13.6461510855912,13.4711729622266,13.0601011089743,12.1091369368525,9.90436379758059,7.94288846545379,9.58464369136012,9.53524310655309,10.5427083709129,11.0747868288902,11.1245646932762,11.9265003230984,12.2834579252027,13.0946143894277,11.8135862392914,10.5998882629545,9.99432421094193,7.42515765018254,9.63038043111021,9.21228481071282,10.3309660994238,10.4224907018013,11.6913529652831,12.13346699779,12.5203550377285,13.2920443798584,11.8543929864685,13.034579474675,10.7021630615641,7.52602904680089,10.3442449192768
