"RegionName","SizeRank","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01"
"California",1,,1.9114736628438,1.9489247311828,1.94405968378028,1.93722943722944,1.9758993443204,1.94827372338226,1.65833333333333,1.68504394054465,1.72101449275362,1.73802816901408,1.75,1.75882352941176,1.75359307359307,1.84931506849315,1.86,1.85,1.82795698924731,1.8125,1.77884615384615,1.70652479280798,1.72278778386844,1.72,1.75501432664756,1.77749433106576,1.83241252302026,1.82803468208092,1.82328190743338,1.85407001033444,1.84784466740988,1.90595611285266,1.94603903559127,1.95137976346912,1.91428571428571,1.89361217489598,1.85695538057743,1.90674923590284,1.95833333333333,1.92052023121387,1.88551228818314,1.87977528089888,1.85454545454545,1.89285714285714,2.02075530400029,2.04091930858073,1.96202660898781,2.12956891317547,2.13333333333333,2.08595387840671,2.07142857142857,2.12586223300509,2.22222222222222,2.23529411764706,2.25270758122744,2.26504929196719,2.33333333333333,2.38732394366197,2.39333333333333,2.39,2.39583333333333,2.42857142857143,2.41935483870968,2.42857142857143,2.45837692778042,2.4673959467223,2.47778839997544,2.5,2.53020134228188,2.53164556962025,2.59090909090909,2.59090909090909,2.63317191283293,2.65151515151515,2.66901408450704,2.65263157894737,2.64558823529412,2.62533333333333,2.68741576819407,2.61922596754057,2.68745860927152,2.59562466772993,2.61111111111111,2.60294744318182,2.69679300291545,2.74460431654676,2.77391304347826,2.8,2.81117021276596,2.78523489932886,2.80057803468208,2.8,2.79475982532751,2.80685294843326,2.79875126626666,2.78810026332188,2.78650254991526
"Texas",2,,0.983870967741935,0.9522670312144,0.998949579831933,1.13962788085531,1.08251936501697,1.1609907120743,1.02548026685958,1.04166666666667,1.0586319218241,1.03820598006645,1.08974358974359,1.08695652173913,1.09137055837563,1.08131487889273,1.07032967032967,1.11784511784512,1.12707182320442,1.06821705426357,1.07768199233716,1.03879849812265,1.03233273596177,1.04932132709172,1.06131386861314,1.0866786087091,1.11129164246872,1.08181818181818,1.11111111111111,1.125,1.12244897959184,1.12293823413702,1.12969312867787,1.08240223463687,1.11702127659574,1.14144257703081,1.1437908496732,1.13026444662096,1.15499254843517,1.16639840804465,1.1751497005988,1.17748344370861,1.22232412797162,1.19782274171559,1.28271604938272,1.2910447761194,1.28675577156744,1.25035161744022,1.2707100591716,1.26086956521739,1.26584022038567,1.29032258064516,1.3013698630137,1.31221719457014,1.29338842975207,1.26923076923077,1.29447955300085,1.31348180329812,1.31550802139037,1.2995272500223,1.28383992563221,1.30769230769231,1.29953198127925,1.33256961347994,1.33928571428571,1.36167077288074,1.36295369211514,1.37201735357918,1.38036809815951,1.37734776903915,1.45161290322581,1.44407894736842,1.45712535014006,1.43518518518519,1.47703703703704,1.458023020377,1.45392469594349,1.45317976671942,1.43675500212857,1.44161130294156,1.46193548387097,1.3953488372093,1.39285714285714,1.37239605000985,1.43404255319149,1.45405744035082,1.4702581369248,1.48658585348402,1.50640113798009,1.5078125,1.50734312416555,1.51810584958217,1.51148421877669,1.51957831325301,1.53333333333333,1.53695955369596,1.53526970954357
"New York",3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.18965517241379,3.28029255319149,3.29785557494231,3.23076923076923,3.20864427860697,3.23076923076923,3.23076923076923,3.2,3.17647058823529,3.09,2.99166666666667,2.9595015576324,2.9,2.90581162324649
"Florida",4,,1.53301886792453,1.51271100673019,1.50461425771424,1.54277699859748,1.37233400402414,1.34865085769859,1.50519653324702,1.5282131661442,1.48471615720524,1.44444444444444,1.46110630942092,1.48448043184885,1.5,1.51515151515152,1.48634303092902,1.46428571428571,1.42684401451028,1.42231947483589,1.4375,1.38441348612066,1.30718954248366,1.33928571428571,1.29072274679159,1.30950196759386,1.30971128608924,1.30249060550414,1.31147540983607,1.33333333333333,1.33166666666667,1.30769230769231,1.29142857142857,1.2565445026178,1.24071702944942,1.2012012012012,1.15789473684211,1.1745406824147,1.19275825346113,1.19333333333333,1.208,1.23456790123457,1.33647798742138,1.32538569424965,1.3554297915294,1.40549273021002,1.42372881355932,1.37931034482759,1.32311977715877,1.28042328042328,1.25786163522013,1.23803827751196,1.32307692307692,1.32867132867133,1.35507246376812,1.37903225806452,1.39705882352941,1.38888888888889,1.35933806146572,1.34689824205544,1.34375,1.43994211287988,1.4578313253012,1.41242937853107,1.5,1.5625,1.7305592878737,1.78926441351889,1.76300578034682,1.78308971382304,1.74561403508772,1.72619047619048,1.75070028011204,1.79093786083907,1.79461615154536,1.75289575289575,1.74166666666667,1.73214273216548,1.66666666666667,1.70520884382575,1.75,1.71323930189326,1.82991878695684,1.69072164948454,1.75,1.75879396984925,1.77244201725998,1.77993527508091,1.78378378378378,1.78571428571429,1.7910447761194,1.83743169398907,1.81990573385792,1.81818181818182,1.83333333333333,1.8361581920904,1.84010152284264
"Illinois",5,,1.59901908801697,1.64432773109244,1.54509283819629,1.55,1.49419934640523,1.45,1.55665722379603,1.62720588235294,1.66583850931677,1.64634146341463,1.66223684210526,1.72265120431578,1.75,1.85771581359817,1.89189189189189,1.91644144144144,1.88888888888889,1.88775510204082,1.92397660818713,1.85921897583801,1.82197496522949,1.86,1.835,1.78073353954927,1.74311926605505,1.68974358974359,1.825,1.88571428571429,1.88873015873016,1.87272727272727,1.92403846153846,1.88135593220339,1.84144082953002,1.85185185185185,1.82873171709076,1.98875,2.01841305430992,2.05586592178771,2.0625,2.11176470588235,2.11764705882353,2.1039886039886,2.175,2.11052631578947,2.10138888888889,2.15555555555556,2.09314937194168,2.02538281979458,2.04389086595492,2.03411764705882,2.1181001283697,2.19732578647307,2.29763458908368,2.11538461538462,2.2689531783763,2.22789296164848,2.12363636363636,1.98438746438746,2.12648221343874,2.29348986125934,2.19086021505376,2.1300406504065,2.15674020021846,2.11764705882353,2.10316368638239,2.03333333333333,2.23788546255507,2.28177467795629,2.37119356644308,2.27572173215718,2.1994851994852,2.32608261971436,2.11805555555556,2.06666666666667,2.07171428571429,2.05997662080748,2.04992877492877,2.04878048780488,2.025,2.03550420168067,2.06753584632538,2.05571073867163,1.98546895640687,2.03661616161616,2.01768707482993,2,2.02981029810298,2.05833333333333,2.02290076335878,2.0749479889043,2.13879003558719,2.17857142857143,2.20952380952381,2.16154721274175,2.12469467241619
"Pennsylvania",6,,,,,,1.47278911564626,1.44557823129252,1.25341935483871,1.26923076923077,1.28243595336061,1.28947368421053,1.28759398496241,1.25,1.24584717607973,1.27143107242897,1.28099173553719,1.32113821138211,1.25,1.24591394173762,1.2303578774167,1.22191011235955,1.27450980392157,1.27232142857143,1.32874283917843,1.33541021671827,1.3556338028169,1.38518518518519,1.33529411764706,1.39045454545455,1.38541291947171,1.33982035928144,1.31426292779279,1.32786885245902,1.3047230425413,1.27002327829398,1.2582056892779,1.31186419753086,1.29230769230769,1.32142857142857,1.34965753424658,1.35652173913043,1.28995098039216,1.25,1.28225806451613,1.3,1.34239145867053,1.30952380952381,1.31774193548387,1.329534662868,1.32270526084085,1.34796238244514,1.41176470588235,1.44636423507535,1.41666666666667,1.4051724137931,1.37641117874931,1.37185354691076,1.3468809073724,1.32936507936508,1.34558823529412,1.36875,1.40101384683428,1.46076923076923,1.48331273176761,1.44444444444444,1.42403846153846,1.42774566473988,1.4,1.38461538461538,1.5,1.45454545454545,1.5625,1.58342371655821,1.55038759689922,1.5966452991453,1.59957356076759,1.55172413793103,1.56,1.52298850574713,1.51274362818591,1.52777777777778,1.47407407407407,1.5,1.51666666666667,1.51081365443068,1.58530744790207,1.6,1.66666666666667,1.61991124260355,1.6263173446272,1.61211129296236,1.54022633447848,1.5401295317125,1.57796610169492,1.60769230769231,1.62520507661353
"Ohio",7,,,,,,,,0.817091454272864,0.807692307692308,0.816532001445933,0.816532001445933,0.814360920247496,0.818181818181818,0.831458333333333,0.833333333333333,0.846045197740113,0.85449214168426,0.840542451271886,0.833175355450237,0.833333333333333,0.818181818181818,0.837912087912088,0.845255474452555,0.846242060691602,0.88487525987526,0.876785714285714,0.866666666666667,0.866752910737387,0.865671641791045,0.878078078078078,0.91,0.890985324947589,0.904386951631046,0.897360248447205,0.885542168674699,0.878571428571429,0.904516214201831,0.922703510082151,0.903225806451613,0.920731707317073,0.916666666666667,0.888,0.888,0.894097222222222,0.9,0.862068965517241,0.913351773796979,0.9,0.893957213261649,0.900406316372703,0.916666666666667,0.942216981132076,0.935483870967742,0.933497133497133,0.921976127320955,0.905952380952381,0.942307692307692,0.925047438330171,0.9375,0.95,0.970679012345679,1.01851851851852,1.01411772521924,1.01785714285714,1,1.00383141762452,1.01126693413454,1,1,1.04604486422668,1.05571073867163,1.05329051160694,1.05709962756052,1.07142857142857,1.08016304347826,1.08297720797721,1.07514450867052,1.09548387096774,1.0625,1.06,1.0752688172043,1.05,1.05825791855204,1.0753734671126,1.09765383575402,1.12373737373737,1.11666666666667,1.12903225806452,1.12146467024516,1.13,1.13895486935867,1.1544050862852,1.1342363403007,1.12161722876879,1.12847222222222,1.14423160266967
"Michigan",8,,,,,,,0.933319756474018,0.846153846153846,0.816451990632318,0.821512407780013,0.82051282051282,0.866666666666667,0.875,0.878666666666667,0.929161747343566,0.9375,0.916666666666667,0.911481930960086,0.907142857142857,0.899166666666667,0.792857142857143,0.824092999489014,0.842032967032967,0.86,0.85133836650652,0.863636363636364,0.869952978056426,0.875,0.844935897435897,0.846153846153846,0.87375,0.887814794704726,0.890804597701149,0.876744186046512,0.866666666666667,0.852830188679245,0.876923076923077,0.915384615384615,0.876132930513595,0.892857142857143,0.882719941463111,0.871428571428571,0.873611111111111,0.93018297497913,0.953229166666667,0.928571428571429,0.953939393939394,0.9515625,0.97648324123433,0.985714285714286,0.988235294117647,1,1.02002861230329,0.992857142857143,0.992857142857143,0.992857142857143,1,0.978260869565217,1,0.969827586206897,0.97,1,1.00372208436725,1,1.025,0.985737756219684,0.972,1,1.05158772970835,1.11940298507463,1.125,1.104,1.08333333333333,1.09166666666667,1.10055147058824,1.1,1.09166666666667,1.13574938574939,1.1516452074392,1.094375,1.15230769230769,1.25,1.12285714285714,1.1351724137931,1.11617647058824,1.125,1.15833333333333,1.125,1.17530007306127,1.18421052631579,1.15384615384615,1.21632124352332,1.20984455958549,1.2109375,1.18159203980099,1.15833333333333
"Georgia",9,1.36866039771851,1.2350936967632,1.22730278980279,1.23106060606061,1.3189448441247,1.19284294234592,1.04909994935776,1.1142445799458,1.17142857142857,1.1685552407932,1.14954816999395,1.07722162894577,1.14667322655889,1.14392857142857,1.14623208753644,1.14780308437025,1.14571092831962,1.12100600489288,1.12307692307692,1.09726443768997,0.966333333333333,0.955882352941177,0.961538461538462,0.947017543859649,1.00126262626263,1.00441501103753,0.991105463786531,0.992592592592593,0.985221674876847,0.99112426035503,1.03553748231966,1,1.03720405862458,1.02596310264584,1.02497398543184,1,1,0.983365524800732,0.980645161290323,0.982031094774488,1,1.0387811634349,1.05294117647059,1.13270440251572,1.18181818181818,1.15098484596252,1.19179600886918,1.26880860310725,1.23373173970784,1.23922936027355,1.2466659493773,1.23935389133627,1.2692793931732,1.25560804055773,1.21072542755121,1.26363636363636,1.23697916666667,1.25545571245186,1.26016260162602,1.27012849438697,1.29255989911728,1.29087072107874,1.32010714616847,1.36137557863605,1.375,1.35498766905882,1.37679172679173,1.36029411764706,1.36065573770492,1.46385542168675,1.44946989592452,1.45502645502646,1.44783715012723,1.49206349206349,1.47333333333333,1.35029051857328,1.41812585499316,1.38103919781222,1.42254273504274,1.47785430925498,1.40384615384615,1.39393939393939,1.38394484464503,1.5,1.5044814340589,1.53679653679654,1.53910950661853,1.57641395908544,1.56378600823045,1.55921052631579,1.58647594278283,1.57665759284464,1.57,1.56794425087108,1.57901234567901,1.59876543209877
"North Carolina",10,,,,,,,,1.04240282685512,1.06443474753945,1.08536585365854,1.09680663816947,0.991530185295876,0.994475138121547,0.992812790299711,0.922037037037037,0.907239278461355,0.905555555555556,0.909090909090909,0.901935483870968,0.887466931216931,0.892857142857143,0.921052631578947,0.925935972422367,0.942138364779874,0.963257199602781,0.974212034383954,0.966175823571468,0.964705882352941,0.961466029262639,0.959731543624161,0.997359228002214,1.00933488914819,1.00632911392405,0.985953262444932,0.98801746829385,0.975265017667845,0.991740751688229,1,1.01179889162454,1.02189781021898,1.00680272108844,1.01637426900585,1.00765306122449,1.04,1.01637426900585,1,1.01637426900585,1.04613163094695,1.04019583843329,1.02459016393443,1.03407601572739,1.06131038644416,1.07672747193446,1.0600875273523,1.05625717566016,1.03290172158961,1.05479452054795,1.04672897196262,1.071964017991,1.08275862068966,1.0913825018979,1.11167264401155,1.13363063115154,1.14916286149163,1.16472545757072,1.17175839552239,1.19354838709677,1.19298245614035,1.19114782725502,1.25702247191011,1.25172220504701,1.26151467196243,1.29861982434128,1.38548185231539,1.30808729139923,1.34695558853568,1.37464387464387,1.41967621419676,1.3542600896861,1.38494318181818,1.36459430979979,1.27644407373707,1.28331459656451,1.35190217391304,1.3064148439871,1.35294117647059,1.38306451612903,1.375,1.38082191780822,1.37130801687764,1.38666275795941,1.37632978723404,1.38933333333333,1.40584415584416,1.39540229885057,1.403981264637
