"RegionID","RegionName","SizeRank","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01"
9,"California",1,15000,14000,13000,12000,13400,13201,12000,12223,11000,12500,11000,11000,10900,11000,10500,10000,10900,10900,11000,11000,12000,13800,13000,14000,12000,12000,12050.5,11000,11100,13675,14250,12999,13000,14000,12000,11000,10010,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,11000,11000,11000,11000,10100,10900,10900,10001,10000,10000,10180,11000,11000,12000,11000,10100,10000,10000,10000,10000,10000,10000
54,"Texas",2,6000,5100,5965,5100,5100,5100,5000,5000,5000,5000,5000,5000,5100,5000,5001,5100,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5090,5000,5025.5,5000,5000,5100,5000,5400,5100,5100,5050,5000,5500,5050,6000,6000,5099.5,5500,6300,6000,7000,7500,7000,6000,6000,6000,7000,7500,6000,6000,9000,8700,9000,8651,9250,9000,7500,7900,6000,6000,5900,6000,7000,6500,6000,7400,6000,6050,6000,5900,6000,5099,5100,6200
43,"New York",3,15000,14950,15000,15000,15000,16000,15000,14000,12500,14000,14000,11000,13500,12675,11000,11000,11000,11000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10100,10000,10000,10000,10000,10000,10000,11000,13000,14000,10000,11000,14000,12000,15000,15000,13500,13000,10000,15000,19000,15010,14000,19000,15175,20000,20000,22000,24000,20000,14000,24000,24000,24000,19100,24000,20000,25000,25000,26000,25000,20000,19000,25000,28900,25000,23235,25900
14,"Florida",4,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,9900,9700,10000,10000,9100,8900,8000,8000,7600,8000,7900,8100,8000,7600,7900,7900,8000,7000,7000,7600,7400,7000,7000,7100,7500,8000,8000,7500,7000,7000,6900,7000,6100,6000,6001,6400,6905,6900,7000,7000,8000,7000,7000,7000,7000,7449.5,7725,8000,8850,9100,9900,9000,9000,8900,8600,7600,7400,7355,7400,8000,8000,8900,9100,9000,9000,8000,8000,7000,7000,7000,7400,7900,7000,8000
21,"Illinois",5,10000,10000,10000,10000,10000,10000,9901,10000,9500,10000,9900,9100,9100,9500,8400,9000,9000,9000,7900,9000,7800,7000,8000,8000,7000,7900,6000,6000,6000,7000,6400,6500,6100,7000,8000,7000,8500,8000,7500,7000,7000,7940,8000,7600,7500,7900,7400,7345,8000,9000,8000,7500,7100,8000,7400,7400,6850,6000,6400,6000,7000,6000,6000,6000,5400,6000,6000,6500,6000,6000,6000,6000,6000,6000,5100,5500,6000,7000,7000,7400,7550,6800,6000,6000,6000,6000,5000,5000,5100
47,"Pennsylvania",6,6167.5,6900,6300,7400,6000,5900,5100,5900,5900,5100,6000,5100,5100,6000,5000,5900,5400,5400,6000,5100,5600,5100,5099,5000,5400,5000,5000,5100,5500,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5250.5,5000,5000,5099,5000,5099,5000,5000,5000,5000,5000,5000,5100,5200,5000,5000,5000,5100,5000,5000,5000,5000,5000,5020,5000,5000,5100,5100,5550,5100,5000,5600,5100,5000,6000,5000,7000,5100,5950,5100,5000,6000,5100,6000,6000,5000,5100,5000
44,"Ohio",7,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,4948.5,5000,5000,5000,5000,5000,4900,4600,4500,4901,4600,4100,4000,4897,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,4900,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
30,"Michigan",8,6228,5900,6000,6100,6000,6000,6000,6000,6000,6000,6000,5500,6000,5100,5000,5900,5100,5000,5948,6500,5400,5100,7000,5900,5100,5400,5950,7500,5000,5000,5000,5400,5125,5000,5500,5500,5280,5000,5000,5000,5000,5000,5000,5400,5000,5500,5100,5099,5000,5000,5000,5000,5000,5000,5000,5000,5000,5100,5500,5000,5000,5000,5000,5000,5000,5000,5000,5000,5100,5480,6000,5500,5500,5099,5000,5000,5000,5000,6000,7500,6900,7550,7000,5100,5500,5100,5000,5000,5000
16,"Georgia",9,10000,10000,9600,9000,10000,10000,8500,9500,8000,9000,9000,7600,8400,8600,8000,7000,9500,7550,7100,7750,8000,10000,7720,7720,8600,7500,9000,8777.5,7750,10000,9850,9001,7925,7500,8450,7000,7000,8000,7600,6950,6536.5,5400,6450,5100,6000,5000,5010,5000,5100,5000,5000,5100,5400,5100,6000,6000,6000,5100,5000,5900,5100,5100,5100,5000,5400,5000.5,5000,5010,5543,5600,5000,5100,5100,5100,5000,5800,5000,5000,6000,5825,5100,5001,5000,5300,5000,5700,5000,3826,5400
36,"North Carolina",10,9000,7835,7000,7900,9000,7600,6100,6100,6000,7000,9000,7000,7000,6000,7000,8000,7500,6000,6000,7000,5100,5950,6000,6000,6000,5450,5050,7500,5900,5000,5000,5000,5000,5900,5100,5550,5100,5100,5000,5470,5000,5100,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5100,5000,5100,5000,5000,5000,5000,5100,5000,5100,5100,5000,5100,5000,5400,5100,5415,5400,5100,5000,5000,5700,5075,5000,5500,5100,6000,5100,5048,5052.5,5100,5000,5000,5000
