"RegionName","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01"
"California",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,494900,489000,471400,485000,499000,519000,529900,539000,535000,525000,515000,5e+05,495000,469000,484900,499250,519000,525000,549000,550000,549000,549000,549000,549000,545000,539000,535000,549900,569000,579900,589000,589625,589000,579900,579900,579000,575000,559900,564950,579000,599000,609900,619000,602292.5,605000,599950,599999,599900,599000,589000,585000
"Texas",2,209900,211900,214500,215000,215990,217000,214900,214900,224000,220000,219000,214900,209999,209900,208990,209900,214900,215950,217990,214900,199999,199990,199900,199900,199900,203500,205000,209900,210000,214992.5,211000,210000,210990,214000,227900,230990,230180.5,237600,240990,245000,248992.5,250000,250000,249900,251012.5,257990,254900,257914.5,258900,265000,268000,275000,277250,276300,279900,287500,287900,288000,287500,299900,302990,307990,307335,311468,309000,307990,309900,311990,310000,315000,315000,324990,320990,315000,319900,319900,319900,319900,319900,319000,318574.5,324990,315000,314990,316428,320990,327990,329990,331895,333990,330000,329900,329500,329000,325000,327435.5,329900
"New York",3,375000,374900,379000,374900,370000,367000,359000,349900,354900,349000,339900,334900,325000,319800,334900,329000,329000,325000,325000,321995,319000,319000,319000,315000,319900,319900,329000,329900,330000,325000,314900,310000,310000,319900,349000,349999,350000,365000,369000,359000,350000,339900,334000,327990,329000,333000,339900,339900,349000,369000,359999,349900,349000,344900,339000,329900,329900,330000,335000,335000,333000,345000,345000,339900,330750,335000,324500,310000,309900,309900,310000,312000,324900,325000,329000,330000,330000,329900,314900,310000,310000,310000,314930,312000,324900,330000,329900,328000,324900,319900,319000,304500,314179.5,315000,309990,3e+05,314998
"Florida",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,280000,285000,287990,282990,290000,289990,290000,289000,286790,295000,294900,294990,290990,289950,295665,299000,3e+05,3e+05,3e+05,304940,305000,309000,315000,314000,319555,321990,325000,325000,335900,339990,342990,339851,339000,338000,334900,337490,339900,339990,339999,349992.5,359000,359900,364900,363990,360900,359900,359000,359900,359999,359000,359000,360000
"Illinois",5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260000,264900,259000,269900,279000,289000,295900,299000,299000,293500,289000,285000,280000,274900,271900,284900,299000,299900,309900,309900,305000,299900,299900,299900,299000,293995,289900,299175,312945,324990,329900,329900,329000,324500,319999,316247.5,309999,299900,299900,316990,329900,337997.5,340000,340000,337500,329000,324000,320000,318000,309500,313000
"Pennsylvania",6,279900,283900,287900,289000,289900,287000,284900,279900,279900,275000,274500,269900,265000,269900,264900,268689.5,269900,269000,269990,269000,259900,259900,259990,259900,259900,259900,260000,264900,265275,264900,259900,255000,249900,249900,265000,264900,264900,269900,275000,279900,291275.5,294900,289000,279990,284900,282577,279900,293164,283500,270236,279000,279999.5,282236,284900,279900,279000,285000,281400,279900,279900,276471,279000,286011,294500,299823.5,299000,294554.5,289900,289495,289900,289900,289000,287188,289900,295000,299900,306352,301268.5,299900,298355,299000,295000,295900,291231,289900,290717,290309,297590,306940,309900,308500,300829,3e+05,304900,305000,3e+05,303968
"Ohio",7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189600,189900,189900,198500,199900,206990,209000,205990,202000,2e+05,2e+05,199900,194900,194995,199900,209800,212990,219888,222990,219900,219000,215900,216990,214800,210000,215000,224900,225900,229900,229900,229990,230000,229900,229900,225000,224900,219900,220000,224990,229900,237778.5,239900,240000,242990,239500,237000,235000,232500,229900,230514.5,239900,246900,249900,257900,259900,254990,254900,249900,250000,249900,249900,252000
"Michigan",8,199900,199900,199000,199900,195000,189900,189900,189500,199900,199900,189900,181950,179900,179000,174900,175200,179900,184900,184900,185000,179900,179900,179000,173125,174900,174900,180000,187500,189900,194900,195000,189900,189700,192500,222592,219900,220000,225000,229900,238500,245000,249900,247360,245000,245000,239900,239899.5,239949.5,239900,249900,249900,263000,269900,269999,270000,269881.5,265950,265000,259900,255000,259000,269900,274900,284000,289000,289000,288000,285000,285000,285000,287950,285000,288000,289500,299000,299000,304900,309900,309000,3e+05,299900,299900,299900,299900,299900,305900,315000,319900,324995,325000,326430,325000,324900,320000,319900,322500,324900
"Georgia",9,229900,229900,229900,230000,229900,225000,225000,225000,215000,205000,194500,185500,185000,180000,180000,180000,182900,180000,179900,175000,177500,179000,169900,169000,169900,173739,175000,176900,179900,184900,179900,182990,185000,189900,220000,220415,224650,225000,229900,236997.5,239900,244990,245000,244000,244900,242860,239900,234900,230000,239000,246900,250000,254514,255000,255000,252500,250000,249900,246475,240990,245000,249500,249900,249950,254900,256708.5,250000,256000,253237,254900,254000,251655,251900,259900,264900,270000,274900,274900,274294.5,270000,269900,269900,268910,265900,262000,269000,278000,284900,288264,289095,288900,285000,285300,285000,281943.5,280587.5,283900
"North Carolina",10,285000,285000,287712,287200,285000,280000,279900,278900,279000,269900,265000,259000,250000,249900,249900,249900,250000,250000,250000,250000,249900,249900,247900,245900,250000,249900,251900,254900,250000,249900,249900,249900,249000,249900,268900,265000,266900,269900,275000,279999.5,282990,285000,284500,280000,282000,279970,274900,266990,271700,279000,287250,290000,295000,292655,290000,289900,288500,285000,285445,285000,285000,284900,289500,296900,299500,299900,299999,3e+05,299900,3e+05,299900,295990,299900,309900,315000,319990,319900,319900,319900,319000,319900,323900,319900,319000,315000,319000,322085,330000,338445,339000,339900,335000,336500,338000,334900,334900,333900
